listing_id,seller_id,category_id,created_at
32845849,30560045667,2,2024-01-01
32846402,72403982176,2,2024-01-01
32846954,15886667566,2,2024-01-01
32847506,45886064163,2,2024-01-01
32848059,98117808539,2,2024-01-01
32848611,14666282340,2,2024-01-01
32849163,36420680310,1,2024-01-01
32849716,37632715578,2,2024-01-01
32850268,64338266529,2,2024-01-01
32850820,22734234132,2,2024-01-01
32851372,9500850041,2,2024-01-01
32851925,43714975652,2,2024-01-01
32852477,43139098511,2,2024-01-01
32853029,65804657980,2,2024-01-01
32853582,35832644715,2,2024-01-01
32854134,76976330658,1,2024-01-01
32854686,36830299281,3,2024-01-01
32855239,88846464809,1,2024-01-01
32855791,95090151711,1,2024-01-01
32856343,40735941752,1,2024-01-01
32856895,17446998598,2,2024-01-01
32857448,38779629271,1,2024-01-01
32858000,15345378400,1,2024-01-01
32858552,72479037835,2,2024-01-01
32859105,58640432123,1,2024-01-01
32859657,8627556607,2,2024-01-01
32860209,86027375719,2,2024-01-01
32860762,62987189074,2,2024-01-01
32861314,73408473745,1,2024-01-01
32861866,7212283420,2,2024-01-01
32862418,56096910567,2,2024-01-01
32862971,40074738532,1,2024-01-01
32863523,23798691798,2,2024-01-01
32864075,841893629,2,2024-01-01
32864628,31536706334,1,2024-01-01
32865180,29375879610,1,2024-01-01
32865732,55914167931,1,2024-01-01
32866285,80265007579,2,2024-01-01
32866837,24327551013,1,2024-01-01
32867389,28864791775,2,2024-01-01
32867941,52482764545,1,2024-01-01
32868494,16193776186,1,2024-01-01
32869046,28546435770,2,2024-01-01
32869598,67541368280,1,2024-01-01
32870151,60685569042,2,2024-01-01
32870703,77767301309,2,2024-01-01
32871255,41403362134,2,2024-01-01
32871808,57604297458,1,2024-01-01
32872360,87037687856,2,2024-01-01
32872912,89655396279,2,2024-01-01
32873464,25697046989,2,2024-01-01
32874017,93778649259,2,2024-01-01
32874569,77547776218,1,2024-01-01
32875121,9356606945,2,2024-01-01
32875674,9146334104,2,2024-01-01
32876226,57494366724,2,2024-01-01
32876778,65882146128,1,2024-01-01
32877331,65029037723,2,2024-01-01
32877883,73163974324,2,2024-01-01
32878435,96850763361,2,2024-01-01
32878987,80340834867,1,2024-01-01
32879540,45466882088,2,2024-01-01
32880092,35508656669,2,2024-01-01
32880644,68331525123,2,2024-01-01
32881197,8381267468,1,2024-01-01
32881749,32958060323,2,2024-01-01
32882301,10752982711,1,2024-01-01
32882854,86571382279,2,2024-01-01
32883406,56900880261,2,2024-01-01
32883958,37679443430,2,2024-01-01
32884510,56920389645,1,2024-01-01
32885063,22770734560,2,2024-01-01
32885615,14175137841,2,2024-01-01
32886167,36030675805,1,2024-01-01
32886720,66647205292,2,2024-01-01
32887272,63665409996,2,2024-01-01
32887824,59270437798,2,2024-01-01
32888377,1715859671,1,2024-01-01
32888929,15236414362,1,2024-01-01
32889481,18824152799,2,2024-01-01
32890033,82467740233,1,2024-01-01
32890586,17938015099,2,2024-01-01
32891138,71407880646,1,2024-01-01
32891690,52320183243,1,2024-01-01
32892243,15811234011,2,2024-01-01
32892795,94941662349,2,2024-01-01
32893347,39251767653,1,2024-01-01
32893900,44571254387,2,2024-01-01
32894452,1749245709,2,2024-01-01
32895004,16606678421,2,2024-01-01
32895556,94910406725,1,2024-01-01
32896109,57783158304,2,2024-01-01
32896661,62877037971,2,2024-01-01
32897213,91634883994,2,2024-01-01
32897766,19669814436,2,2024-01-01
32898318,31627161197,2,2024-01-01
32898870,9562357902,1,2024-01-01
32899423,44484389030,1,2024-01-01
32899975,94368718598,2,2024-01-01
32900527,93418200930,1,2024-01-01
32901079,37741279801,2,2024-01-01
32901632,23415050089,1,2024-01-01
32902184,75395838258,3,2024-01-01
32902736,78443608214,1,2024-01-01
32903289,89879375471,2,2024-01-01
32903841,40575987792,1,2024-01-01
32904393,37685096003,2,2024-01-01
32904946,89359391187,1,2024-01-01
32905498,78219101822,2,2024-01-01
32906050,38937247715,2,2024-01-01
32906602,98027439896,1,2024-01-01
32907155,64199974313,2,2024-01-01
32907707,39135112124,1,2024-01-01
32908259,8389267247,2,2024-01-01
32908812,66401920552,2,2024-01-01
32909364,38422717309,1,2024-01-01
32909916,28463562789,2,2024-01-01
32910469,97900138608,1,2024-01-01
32911021,72202151593,2,2024-01-01
32911573,2261336738,2,2024-01-01
32912125,65997397396,1,2024-01-01
32912678,69885162029,2,2024-01-01
32913230,47149894368,2,2024-01-01
32913782,49006128651,2,2024-01-01
32914335,7628277446,2,2024-01-01
32914887,21531817331,2,2024-01-01
32915439,20516481620,2,2024-01-01
32915992,88354199551,1,2024-01-01
32916544,84796548930,1,2024-01-01
32917096,62009517646,2,2024-01-01
32917648,2613906349,1,2024-01-01
32918201,25540260891,2,2024-01-01
32918753,14318597457,2,2024-01-01
32919305,94080246224,1,2024-01-01
32919858,39896570276,2,2024-01-01
32920410,91278653559,2,2024-01-01
32920962,41695110691,3,2024-01-01
32921515,1430933796,1,2024-01-01
32922067,89647840352,2,2024-01-01
32922619,42155479993,2,2024-01-01
32923171,39218176114,2,2024-01-01
32923724,97631924076,2,2024-01-01
32924276,22062887906,2,2024-01-01
32924828,88041951524,2,2024-01-01
32925381,17605336651,2,2024-01-01
32925933,1136995458,1,2024-01-01
32926485,30690655664,2,2024-01-01
32927038,58746803618,2,2024-01-01
32927590,85810461659,2,2024-01-01
32928142,27796539844,2,2024-01-01
32928694,19214146362,2,2024-01-01
32929247,74361043623,1,2024-01-01
32929799,67534800211,1,2024-01-01
32930351,68012352986,2,2024-01-01
32930904,4005268488,1,2024-01-01
32931456,81822893504,2,2024-01-01
32932008,23516010026,2,2024-01-01
32932561,90660630903,1,2024-01-01
32933113,84961456481,2,2024-01-01
32933665,46278466153,2,2024-01-01
32934217,13796103651,2,2024-01-01
32934770,69826928341,2,2024-01-01
32935322,9890404449,1,2024-01-01
32935874,57420779018,2,2024-01-01
32936427,25419070769,2,2024-01-01
32936979,18868623763,2,2024-01-01
32937531,30197729519,2,2024-01-01
32938084,83168061155,2,2024-01-01
32938636,31869436207,2,2024-01-01
32939188,39388418112,1,2024-01-01
32939740,96461749997,1,2024-01-01
32940293,21878406084,2,2024-01-01
32940845,35081826650,1,2024-01-01
32941397,88681817742,1,2024-01-01
32941950,1025876089,2,2024-01-01
32942502,1946088848,1,2024-01-01
32943054,14241195638,2,2024-01-01
32943607,93825495323,2,2024-01-01
32944159,66482346437,2,2024-01-01
32944711,96397801445,1,2024-01-01
32945263,65276117014,1,2024-01-01
32945816,19853270838,2,2024-01-01
32946368,15290563750,2,2024-01-01
32946920,35567897311,1,2024-01-01
32947473,84153941892,2,2024-01-01
32948025,11756120151,1,2024-01-01
32948577,13026944714,2,2024-01-01
32949130,62940087401,1,2024-01-01
32949682,78355133172,1,2024-01-01
32950234,24798416322,2,2024-01-01
32950786,94322382366,1,2024-01-01
32951339,94835831392,2,2024-01-01
32951891,18687612794,2,2024-01-01
32952443,1778138006,2,2024-01-01
32952996,1147921428,1,2024-01-01
32953548,54071714426,1,2024-01-01
32954100,12552966915,2,2024-01-01
32954653,5869497777,1,2024-01-01
32955205,33101527612,1,2024-01-01
32955757,48411641991,1,2024-01-01
32956309,23200578762,2,2024-01-01
32956862,34324748821,1,2024-01-01
32957414,75996235071,1,2024-01-01
32957966,4038070989,2,2024-01-01
32958519,68025549862,2,2024-01-01
32959071,21145334175,1,2024-01-01
32959623,67618821900,1,2024-01-01
32960176,61998203970,2,2024-01-01
32960728,83451246912,1,2024-01-01
32961280,59361855603,2,2024-01-01
32961832,602202869,1,2024-01-01
32962385,21038237877,2,2024-01-01
32962937,12333277787,1,2024-01-01
32963489,85715769337,2,2024-01-01
32964042,39948358835,2,2024-01-01
32964594,33681533137,1,2024-01-01
32965146,23672118359,1,2024-01-01
32965699,69870728731,2,2024-01-01
32966251,58830655499,1,2024-01-01
32966803,78533404544,2,2024-01-01
32967355,55857790425,1,2024-01-01
32967908,41997164351,2,2024-01-01
32968460,25800093550,2,2024-01-01
32969012,46996804670,2,2024-01-01
32969565,43936078972,2,2024-01-01
32970117,26960359863,1,2024-01-01
32970669,75177849249,2,2024-01-01
32971222,70456938240,2,2024-01-01
32971774,69235800511,1,2024-01-01
32972326,56736752777,2,2024-01-01
32972878,14875250560,2,2024-01-01
32973431,17796203123,2,2024-01-01
32973983,84831347032,1,2024-01-01
32974535,28272490631,2,2024-01-01
32975088,10335508298,1,2024-01-01
32975640,92890950394,1,2024-01-01
32976192,82418628327,2,2024-01-01
32976745,27112111499,2,2024-01-01
32977297,8770472651,2,2024-01-01
32977849,42373381376,1,2024-01-01
32978401,44375550153,2,2024-01-01
32978954,80672763988,2,2024-01-01
32979506,11281474079,2,2024-01-01
32980058,83535605666,1,2024-01-01
32980611,95244398820,2,2024-01-01
32981163,83092223782,3,2024-01-01
32981715,24858413079,2,2024-01-01
32982268,61240333207,1,2024-01-01
32982820,13261637560,1,2024-01-01
32983372,60604518230,1,2024-01-01
32983924,86650080403,2,2024-01-01
32984477,2163637941,1,2024-01-01
32985029,59043224961,1,2024-01-01
32985581,85033957265,3,2024-01-01
32986134,295012123,1,2024-01-01
32986686,71497623669,2,2024-01-01
32987238,82366035846,2,2024-01-01
32987791,80152444619,2,2024-01-01
32988343,42061760010,2,2024-01-01
32988895,38744184573,1,2024-01-01
32989447,91860966212,2,2024-01-01
32990000,72763944155,2,2024-01-01
32990552,92748454340,1,2024-01-01
32991104,75435508405,2,2024-01-01
32991657,20760031473,2,2024-01-01
32992209,80067179479,2,2024-01-01
32992761,13920168741,2,2024-01-01
32993314,9253039739,1,2024-01-01
32993866,57334620860,1,2024-01-01
32994418,16278428825,2,2024-01-01
32994970,20217617550,2,2024-01-01
32995523,3112840429,1,2024-01-01
32996075,59747879550,1,2024-01-01
32996627,73573692516,2,2024-01-01
32997180,95317265682,1,2024-01-01
32997732,5702067547,2,2024-01-01
32998284,42101284653,1,2024-01-01
32998837,49311501412,1,2024-01-01
32999389,70452875307,1,2024-01-01
32999941,85153482192,1,2024-01-01
33000493,9952692487,2,2024-01-01
33001046,7184657009,1,2024-01-01
33001598,18755346130,2,2024-01-01
33002150,84788697426,2,2024-01-01
33002703,37662754996,2,2024-01-01
33003255,69824742784,2,2024-01-01
33003807,55226469985,1,2024-01-01
33004360,13721961347,2,2024-01-01
33004912,44144096787,2,2024-01-01
33005464,55472362264,1,2024-01-01
33006016,33316634476,1,2024-01-01
33006569,44264505968,2,2024-01-01
33007121,57350143065,1,2024-01-01
33007673,25221663455,2,2024-01-01
33008226,6638451320,2,2024-01-01
33008778,14908513911,2,2024-01-01
33009330,47448653879,2,2024-01-01
33009883,29909053215,2,2024-01-01
33010435,95699542571,2,2024-01-01
33010987,46434070997,2,2024-01-01
33011539,38143555294,2,2024-01-01
33012092,70078689369,2,2024-01-01
33012644,73916442106,1,2024-01-01
33013196,19413265284,1,2024-01-01
33013749,10366885196,1,2024-01-01
33014301,30959213775,1,2024-01-01
33014853,86059312430,3,2024-01-01
33015406,10227252714,2,2024-01-01
33015958,32962285497,1,2024-01-01
33016510,30407126270,2,2024-01-01
33017062,92650090043,1,2024-01-01
33017615,62461802907,1,2024-01-01
33018167,89269194043,2,2024-01-01
33018719,55511429933,3,2024-01-01
33019272,73452655676,2,2024-01-01
33019824,93174293512,1,2024-01-01
33020376,60417389825,2,2024-01-01
33020929,37054302200,2,2024-01-01
33021481,51495513402,1,2024-01-01
33022033,78356578619,2,2024-01-01
33022585,43779830303,2,2024-01-01
33023138,72979974297,1,2024-01-01
33023690,44558973293,1,2024-01-01
33024242,43644675293,2,2024-01-01
33024795,51821358787,2,2024-01-01
33025347,40060205003,2,2024-01-01
33025899,16970736031,1,2024-01-01
33026452,89763199259,2,2024-01-01
33027004,85713227666,2,2024-01-01
33027556,60312988540,2,2024-01-01
33028108,36436073461,1,2024-01-01
33028661,2810519827,2,2024-01-01
33029213,3092589848,1,2024-01-01
33029765,33537488304,1,2024-01-01
33030318,97623422320,1,2024-01-01
33030870,32167636678,2,2024-01-01
33031422,98367735839,1,2024-01-01
33031975,79550428173,2,2024-01-01
33032527,62752853420,1,2024-01-01
33033079,70248668092,1,2024-01-01
33033631,84441013015,1,2024-01-01
33034184,59847130607,1,2024-01-01
33034736,30573900143,1,2024-01-01
33035288,88343384363,1,2024-01-01
33035841,2682599444,1,2024-01-01
33036393,90645988596,2,2024-01-01
33036945,62178803798,1,2024-01-01
33037498,15916807402,1,2024-01-01
33038050,74392555765,2,2024-01-01
33038602,76592562275,1,2024-01-01
33039154,70922898344,1,2024-01-01
33039707,11858474661,2,2024-01-01
33040259,19934851636,2,2024-01-01
33040811,36245730574,2,2024-01-01
33041364,92779915587,1,2024-01-01
33041916,11455454747,1,2024-01-01
33042468,77449646553,2,2024-01-01
33043021,21575346517,1,2024-01-01
33043573,80679788635,2,2024-01-01
33044125,26257762390,2,2024-01-01
33044677,46461475791,2,2024-01-01
33045230,86320164084,1,2024-01-01
33045782,33885766513,2,2024-01-01
33046334,17703874714,2,2024-01-01
33046887,37298372468,1,2024-01-01
33047439,8199538861,1,2024-01-01
33047991,14770845104,1,2024-01-01
33048544,26573466889,2,2024-01-01
33049096,55569660998,1,2024-01-01
33049648,74446062247,2,2024-01-01
33050200,65443373767,2,2024-01-01
33050753,81351824673,2,2024-01-01
33051305,17538422546,2,2024-01-01
33051857,47444506554,1,2024-01-01
33052410,8754044563,1,2024-01-01
33052962,56859163741,2,2024-01-01
33053514,8118199061,2,2024-01-01
33054067,90361837017,2,2024-01-01
33054619,48000552394,2,2024-01-01
33055171,8346947711,2,2024-01-01
33055723,38877393932,1,2024-01-01
33056276,18456062868,1,2024-01-01
33056828,6861343675,2,2024-01-01
33057380,94993478373,1,2024-01-01
33057933,91371230491,1,2024-01-01
33058485,89372736922,2,2024-01-01
33059037,72582549841,2,2024-01-01
33059590,69867800995,2,2024-01-01
33060142,14831118478,2,2024-01-01
33060694,81935321412,1,2024-01-01
33061246,41881251578,2,2024-01-01
33061799,29789801773,2,2024-01-01
33062351,65427737253,2,2024-01-01
33062903,96893448080,1,2024-01-01
33063456,31573267046,1,2024-01-01
33064008,93240421223,2,2024-01-01
33064560,6421278997,2,2024-01-01
33065113,11113513791,1,2024-01-01
33065665,3583829336,1,2024-01-01
33066217,23297828610,2,2024-01-01
33066769,2582846491,2,2024-01-01
33067322,81929290743,2,2024-01-01
33067874,58500165951,1,2024-01-01
33068426,67758144433,2,2024-01-01
33068979,90396434953,1,2024-01-01
33069531,32041306227,1,2024-01-01
33070083,44052489733,1,2024-01-01
33070636,95328030232,2,2024-01-01
33071188,88378748970,1,2024-01-01
33071740,69275590524,2,2024-01-01
33072292,81107537620,1,2024-01-01
33072845,8002136700,1,2024-01-01
33073397,67579801159,2,2024-01-01
33073949,40063881765,1,2024-01-01
33074502,17173533478,1,2024-01-01
33075054,56413363292,2,2024-01-01
33075606,60400177429,2,2024-01-01
33076159,64719449132,1,2024-01-01
33076711,28395388017,2,2024-01-01
33077263,51571402314,2,2024-01-01
33077815,89771115380,2,2024-01-01
33078368,3360407718,2,2024-01-01
33078920,62732194320,1,2024-01-01
33079472,16459546673,2,2024-01-01
33080025,81295710855,2,2024-01-01
33080577,57009920857,1,2024-01-01
33081129,45157764927,2,2024-01-01
33081682,55974303081,1,2024-01-01
33082234,38178228391,1,2024-01-01
33082786,16926513788,2,2024-01-01
33083338,94973698347,2,2024-01-01
33083891,491481177,2,2024-01-01
33084443,15197115462,2,2024-01-01
33084995,5721902041,1,2024-01-01
33085548,85753646964,2,2024-01-01
33086100,61475095051,1,2024-01-01
33086652,60898061241,2,2024-01-01
33087205,57567892507,2,2024-01-01
33087757,85921814544,1,2024-01-01
33088309,55140033289,1,2024-01-01
33088861,35529902966,1,2024-01-01
33089414,52083917494,2,2024-01-01
33089966,30231447517,2,2024-01-01
33090518,29844820566,1,2024-01-01
33091071,44720645449,2,2024-01-01
33091623,23637233616,1,2024-01-01
33092175,9125747592,1,2024-01-01
33092728,84564680355,2,2024-01-01
33093280,65333998132,2,2024-01-01
33093832,4911214792,1,2024-01-01
33094384,80310403664,2,2024-01-01
33094937,79381696631,1,2024-01-01
33095489,34829303021,1,2024-01-01
33096041,41570388659,1,2024-01-01
33096594,53806481637,1,2024-01-01
33097146,12320211156,1,2024-01-01
33097698,66408730239,2,2024-01-01
33098251,43665864499,2,2024-01-01
33098803,96620839739,1,2024-01-01
33099355,36007725137,2,2024-01-01
33099907,55109673048,2,2024-01-01
33100460,80117341830,2,2024-01-01
33101012,32982086160,1,2024-01-01
33101564,59736144871,1,2024-01-01
33102117,14506658553,2,2024-01-01
33102669,32078432546,2,2024-01-01
33103221,261707501,2,2024-01-01
33103774,75722038673,2,2024-01-01
33104326,3776749041,1,2024-01-01
33104878,2037347053,2,2024-01-01
33105430,25722056176,2,2024-01-01
33105983,82194652348,1,2024-01-01
33106535,81586055955,2,2024-01-01
33107087,26129202012,1,2024-01-01
33107640,69338702925,1,2024-01-01
33108192,16905021553,2,2024-01-01
33108744,688160057,1,2024-01-01
33109297,20808510441,2,2024-01-01
33109849,84334359161,2,2024-01-01
33110401,10712116368,1,2024-01-01
33110953,94777655679,2,2024-01-01
33111506,41735513098,2,2024-01-01
33112058,13286407032,2,2024-01-01
33112610,29960975776,1,2024-01-01
33113163,26847183897,2,2024-01-01
33113715,71845251833,1,2024-01-01
33114267,6988457964,2,2024-01-01
33114820,76821277037,1,2024-01-01
33115372,3922499535,2,2024-01-01
33115924,50971750231,1,2024-01-01
33116476,80717355432,2,2024-01-01
33117029,43814359233,1,2024-01-01
33117581,71604721347,1,2024-01-01
33118133,8477570478,1,2024-01-01
33118686,84364036520,2,2024-01-01
33119238,35581312679,2,2024-01-01
33119790,13603628798,2,2024-01-01
33120343,49016108597,2,2024-01-01
33120895,33665688407,2,2024-01-01
33121447,95888544273,1,2024-01-01
33121999,54537942608,1,2024-01-01
33122552,73841735592,2,2024-01-01
33123104,51482845359,2,2024-01-01
33123656,52251670362,2,2024-01-01
33124209,44508752228,2,2024-01-01
33124761,86064445534,2,2024-01-01
33125313,89409924799,1,2024-01-01
33125866,71158162961,1,2024-01-01
33126418,22514485288,2,2024-01-01
33126970,36955273371,2,2024-01-01
33127522,56401680895,2,2024-01-01
33128075,85190190790,2,2024-01-01
33128627,45630244694,1,2024-01-01
33129179,95719678842,1,2024-01-01
33129732,83312037814,1,2024-01-01
33130284,29126400372,2,2024-01-01
33130836,54448964119,4,2024-01-01
33131389,54516354828,1,2024-01-01
33131941,63377932362,1,2024-01-01
33132493,14022763868,1,2024-01-01
33133045,85994072845,2,2024-01-01
33133598,90911496221,1,2024-01-01
33134150,13909796720,1,2024-01-01
33134702,4779740523,1,2024-01-01
33135255,97818852368,1,2024-01-01
33135807,68133206932,1,2024-01-01
33136359,7218357926,2,2024-01-01
33136912,78677532978,1,2024-01-01
33137464,43842751896,3,2024-01-01
33138016,97991838907,1,2024-01-01
33138568,42997826643,1,2024-01-01
33139121,46566765492,1,2024-01-01
33139673,83474348837,1,2024-01-01
33140225,40443578231,2,2024-01-01
33140778,46354436827,1,2024-01-01
33141330,51759848085,2,2024-01-01
33141882,87168859487,2,2024-01-01
33142435,31234357601,2,2024-01-01
33142987,34441792982,2,2024-01-01
33143539,1228943447,1,2024-01-01
33144091,48373692292,2,2024-01-01
33144644,91218900905,1,2024-01-01
33145196,58940496816,1,2024-01-01
33145748,32595583897,1,2024-01-01
33146301,67976164354,2,2024-01-01
33146853,79604428540,2,2024-01-01
33147405,34749341963,1,2024-01-01
33147958,57017520052,2,2024-01-01
33148510,89874697792,2,2024-01-01
33149062,83517356261,2,2024-01-01
33149614,26898683422,1,2024-01-01
33150167,69175788282,2,2024-01-01
33150719,32333502770,2,2024-01-01
33151271,26332076528,2,2024-01-01
33151824,83440280051,1,2024-01-01
33152376,97588481897,2,2024-01-01
33152928,51318960254,1,2024-01-01
33153481,83968274957,2,2024-01-01
33154033,86660222015,1,2024-01-01
33154585,38578495312,1,2024-01-01
33155137,63779239608,2,2024-01-01
33155690,34341236892,2,2024-01-01
33156242,84053579659,2,2024-01-01
33156794,78239630719,1,2024-01-01
33157347,59847967126,1,2024-01-01
33157899,6288096158,1,2024-01-01
33158451,86712665050,2,2024-01-01
33159004,12790670218,1,2024-01-01
33159556,71753107852,2,2024-01-01
33160108,94131731414,2,2024-01-01
33160660,61931897763,1,2024-01-01
33161213,18074455449,2,2024-01-01
33161765,52402965605,1,2024-01-01
33162317,31976449084,2,2024-01-01
33162870,62505877119,1,2024-01-01
33163422,15430516918,2,2024-01-01
33163974,58632615516,2,2024-01-01
33164527,58263054407,1,2024-01-01
33165079,19070391878,2,2024-01-01
33165631,96982341878,2,2024-01-01
33166183,50489432317,3,2024-01-01
33166736,71993900615,2,2024-01-01
33167288,54612418633,1,2024-01-01
33167840,16545627008,2,2024-01-01
33168393,54381848151,1,2024-01-01
33168945,79890120073,1,2024-01-01
33169497,66921844752,1,2024-01-01
33170050,19706593264,2,2024-01-01
33170602,19934732958,1,2024-01-01
33171154,32776361590,2,2024-01-01
33171706,15459303298,2,2024-01-01
33172259,42694956141,1,2024-01-01
33172811,31780785511,2,2024-01-01
33173363,96530046679,2,2024-01-01
33173916,2995269068,2,2024-01-01
33174468,2154816716,1,2024-01-01
33175020,51742322894,2,2024-01-01
33175573,6893143965,1,2024-01-01
33176125,52526590606,2,2024-01-01
33176677,96876086304,2,2024-01-01
33177229,37990472548,1,2024-01-01
33177782,6904729624,2,2024-01-01
33178334,14446355283,2,2024-01-01
33178886,1458454362,2,2024-01-01
33179439,81531685039,2,2024-01-01
33179991,30869279175,1,2024-01-01
33180543,88593962863,1,2024-01-01
33181096,60477006431,2,2024-01-01
33181648,12251855853,2,2024-01-01
33182200,57654273382,1,2024-01-01
33182752,80859508335,1,2024-01-01
33183305,29911876843,2,2024-01-01
33183857,2332808561,2,2024-01-01
33184409,50056846395,2,2024-01-01
33184962,98401143559,2,2024-01-01
33185514,56787258793,1,2024-01-01
33186066,82160940028,1,2024-01-01
33186619,6908978054,2,2024-01-01
33187171,3146257705,1,2024-01-01
33187723,36705356298,1,2024-01-01
33188275,15496994454,1,2024-01-01
33188828,26019755041,2,2024-01-01
33189380,94883276524,2,2024-01-01
33189932,20075381789,1,2024-01-01
33190485,59659084001,2,2024-01-01
33191037,55892098939,2,2024-01-01
33191589,71717959645,1,2024-01-01
33192142,14332835326,1,2024-01-01
33192694,18533113398,1,2024-01-01
33193246,36188718960,2,2024-01-01
33193798,66114414861,1,2024-01-01
33194351,1999588534,1,2024-01-01
33194903,34549905963,2,2024-01-01
33195455,4879836364,1,2024-01-01
33196008,11352922909,2,2024-01-01
33196560,93114028234,2,2024-01-01
33197112,20114917926,1,2024-01-01
33197665,65712581551,2,2024-01-01
33198217,83496240475,1,2024-01-01
33198769,42171608579,2,2024-01-01
33199321,85199046517,1,2024-01-01
33199874,67894828573,1,2024-01-01
33200426,94446083582,2,2024-01-01
33200978,86303516891,2,2024-01-01
33201531,11442985233,1,2024-01-01
33202083,62297842920,1,2024-01-01
33202635,56188726423,2,2024-01-01
33203188,8442837095,2,2024-01-01
33203740,24438698636,1,2024-01-01
33204292,72943392592,1,2024-01-01
33204844,27291437255,2,2024-01-01
33205397,72071344499,1,2024-01-01
33205949,71344772597,1,2024-01-01
33206501,91654821497,2,2024-01-01
33207054,5544555705,2,2024-01-01
33207606,54518848670,2,2024-01-01
33208158,17095919002,2,2024-01-01
33208711,12701680561,1,2024-01-01
33209263,90473956996,2,2024-01-01
33209815,38341758045,2,2024-01-01
33210367,6429628391,1,2024-01-01
33210920,44303834372,1,2024-01-01
33211472,50095920617,2,2024-01-01
33212024,4787437420,2,2024-01-01
33212577,90200782791,2,2024-01-01
33213129,48843010397,2,2024-01-01
33213681,52975950850,1,2024-01-01
33214234,25706723729,1,2024-01-01
33214786,90845230388,1,2024-01-01
33215338,6523429770,1,2024-01-01
33215890,27256948634,1,2024-01-01
33216443,2626154114,1,2024-01-01
33216995,68315491390,3,2024-01-01
33217547,50451742001,2,2024-01-01
33218100,76960914062,1,2024-01-01
33218652,68610036957,2,2024-01-01
33219204,81657103808,2,2024-01-01
33219757,95800678643,2,2024-01-01
33220309,46944336648,2,2024-01-01
33220861,87850627745,2,2024-01-01
33221413,89995691752,2,2024-01-01
33221966,93430862554,2,2024-01-01
33222518,28144189244,1,2024-01-01
33223070,50976793163,3,2024-01-01
33223623,22263427640,2,2024-01-01
33224175,82104626162,1,2024-01-01
33224727,35628226681,2,2024-01-01
33225280,46838953262,2,2024-01-01
33225832,79163036752,2,2024-01-01
33226384,17155922224,2,2024-01-01
33226936,90883800809,2,2024-01-01
33227489,53648061970,2,2024-01-01
33228041,12528391494,1,2024-01-01
33228593,7499258570,1,2024-01-01
33229146,68187998891,1,2024-01-01
33229698,64593913799,1,2024-01-01
33230250,45695546120,2,2024-01-01
33230803,31454487979,1,2024-01-01
33231355,63007323905,1,2024-01-01
33231907,73919912366,2,2024-01-01
33232459,97083248092,2,2024-01-01
33233012,80738187732,2,2024-01-01
33233564,25624700718,2,2024-01-01
33234116,87950775112,2,2024-01-01
33234669,11926086195,2,2024-01-01
33235221,78982703332,2,2024-01-01
33235773,93895523331,2,2024-01-01
33236326,80332430364,1,2024-01-01
33236878,90681903153,1,2024-01-01
33237430,81599404717,2,2024-01-01
33237982,61494016194,1,2024-01-01
33238535,65120662052,1,2024-01-01
33239087,56394355895,2,2024-01-01
33239639,27363332195,2,2024-01-01
33240192,71900881490,2,2024-01-01
33240744,84459492169,1,2024-01-01
33241296,7521195974,2,2024-01-01
33241849,52994924502,1,2024-01-01
33242401,5269803008,2,2024-01-01
33242953,52201626584,2,2024-01-01
33243505,31290407571,2,2024-01-01
33244058,95592792316,1,2024-01-01
33244610,85498354845,1,2024-01-01
33245162,88106469876,2,2024-01-01
33245715,18788832853,2,2024-01-01
33246267,87152331150,2,2024-01-01
33246819,19177758328,1,2024-01-01
33247372,36938912996,2,2024-01-01
33247924,8329381747,1,2024-01-01
33248476,12041979175,2,2024-01-01
33249028,93000311739,1,2024-01-01
33249581,45095549864,2,2024-01-01
33250133,25067449540,1,2024-01-01
33250685,24684891398,2,2024-01-01
33251238,25871271909,1,2024-01-01
33251790,56581577771,1,2024-01-01
33252342,96268488366,1,2024-01-01
33252895,73058125219,2,2024-01-01
33253447,64983341440,1,2024-01-01
33253999,36630835876,2,2024-01-01
33254551,98211582615,2,2024-01-01
33255104,90797584957,1,2024-01-01
33255656,56608857307,2,2024-01-01
33256208,16909143646,1,2024-01-01
33256761,58117494701,1,2024-01-01
33257313,17151136151,2,2024-01-01
33257865,15667789272,2,2024-01-01
33258418,17377680102,2,2024-01-01
33258970,49340731191,2,2024-01-01
33259522,5038304259,2,2024-01-01
33260074,64438109223,1,2024-01-01
33260627,57990284100,2,2024-01-01
33261179,8088782461,1,2024-01-01
33261731,73173350041,2,2024-01-01
33262284,62065730017,1,2024-01-01
33262836,35459650646,2,2024-01-01
33263388,5844929989,2,2024-01-01
33263941,87286477356,2,2024-01-01
33264493,64244856247,2,2024-01-01
33265045,3544750257,2,2024-01-01
33265597,77814807021,1,2024-01-01
33266150,58305661054,1,2024-01-01
33266702,23468064191,1,2024-01-01
33267254,84252754929,2,2024-01-01
33267807,35196939287,1,2024-01-01
33268359,91797158195,1,2024-01-01
33268911,47107601944,2,2024-01-01
33269464,81394545545,2,2024-01-01
33270016,38657583057,2,2024-01-01
33270568,51705957194,1,2024-01-01
33271120,40440982831,1,2024-01-01
33271673,73143908087,2,2024-01-01
33272225,69740147221,1,2024-01-01
33272777,75441873260,1,2024-01-01
33273330,50137558766,2,2024-01-01
33273882,46025448867,1,2024-01-01
33274434,26545893886,2,2024-01-01
