price_id,listing_id,price,timestamp
37852,22059983,1124,2024-01-01
37853,22060535,1051,2024-01-01
37854,22061087,742,2024-01-01
37855,22061640,696,2024-01-01
37856,22062192,562,2024-01-01
37857,22062744,965,2024-01-01
37858,22063297,87,2024-01-01
37859,22063849,857,2024-01-01
37860,22064401,1001,2024-01-01
37861,22064953,269,2024-01-01
37862,22065506,51,2024-01-01
37863,22066058,406,2024-01-01
37864,22066610,1140,2024-01-01
37865,22067163,919,2024-01-01
37866,22067715,1177,2024-01-01
37867,22068267,1061,2024-01-01
37868,22068820,64,2024-01-01
37869,22069372,318,2024-01-01
37870,22069924,241,2024-01-01
37871,22070476,590,2024-01-01
37872,22071029,417,2024-01-01
37873,22071581,744,2024-01-01
37874,22072133,341,2024-01-01
37875,22072686,510,2024-01-01
37876,22073238,140,2024-01-01
37877,22073790,582,2024-01-01
37878,22074343,250,2024-01-01
37879,22074895,886,2024-01-01
37880,22075447,588,2024-01-01
37881,22075999,802,2024-01-01
37882,22076552,1172,2024-01-01
37883,22077104,349,2024-01-01
37884,22077656,805,2024-01-01
37885,22078209,535,2024-01-01
37886,22078761,676,2024-01-01
37887,22079313,512,2024-01-01
37888,22079866,155,2024-01-01
37889,22080418,1076,2024-01-01
37890,22080970,1032,2024-01-01
37891,22081522,424,2024-01-01
37892,22082075,970,2024-01-01
37893,22082627,704,2024-01-01
37894,22083179,948,2024-01-01
37895,22083732,530,2024-01-01
37896,22084284,997,2024-01-01
37897,22084836,476,2024-01-01
37898,22085389,132,2024-01-01
37899,22085941,230,2024-01-01
37900,22086493,231,2024-01-01
37901,22087045,749,2024-01-01
37902,22087598,1038,2024-01-01
37903,22088150,814,2024-01-01
37904,22088702,615,2024-01-01
37905,22089255,1054,2024-01-01
37906,22089807,783,2024-01-01
37907,22090359,964,2024-01-01
37908,22090912,607,2024-01-01
37909,22091464,71,2024-01-01
37910,22092016,501,2024-01-01
37911,22092568,166,2024-01-01
37912,22093121,1016,2024-01-01
37913,22093673,752,2024-01-01
37914,22094225,191,2024-01-01
37915,22094778,460,2024-01-01
37916,22095330,701,2024-01-01
37917,22095882,1129,2024-01-01
37918,22096435,595,2024-01-01
37919,22096987,169,2024-01-01
37920,22097539,844,2024-01-01
37921,22098091,318,2024-01-01
37922,22098644,1153,2024-01-01
37923,22099196,892,2024-01-01
37924,22099748,588,2024-01-01
37925,22100301,563,2024-01-01
37926,22100853,720,2024-01-01
37927,22101405,152,2024-01-01
37928,22101958,1006,2024-01-01
37929,22102510,342,2024-01-01
37930,22103062,511,2024-01-01
37931,22103614,336,2024-01-01
37932,22104167,447,2024-01-01
37933,22104719,906,2024-01-01
37934,22105271,1139,2024-01-01
37935,22105824,1138,2024-01-01
37936,22106376,931,2024-01-01
37937,22106928,1000,2024-01-01
37938,22107481,440,2024-01-01
37939,22108033,622,2024-01-01
37940,22108585,833,2024-01-01
37941,22109137,1149,2024-01-01
37942,22109690,1081,2024-01-01
37943,22110242,1132,2024-01-01
37944,22110794,202,2024-01-01
37945,22111347,852,2024-01-01
37946,22111899,1048,2024-01-01
37947,22112451,588,2024-01-01
37948,22113004,572,2024-01-01
37949,22113556,316,2024-01-01
37950,22114108,215,2024-01-01
37951,22114660,1136,2024-01-01
37952,22115213,349,2024-01-01
37953,22115765,880,2024-01-01
37954,22116317,63,2024-01-01
37955,22116870,1006,2024-01-01
37956,22117422,301,2024-01-01
37957,22117974,1000,2024-01-01
37958,22118527,533,2024-01-01
37959,22119079,515,2024-01-01
37960,22119631,405,2024-01-01
37961,22120183,760,2024-01-01
37962,22120736,321,2024-01-01
37963,22121288,953,2024-01-01
37964,22121840,118,2024-01-01
37965,22122393,1052,2024-01-01
37966,22122945,1178,2024-01-01
37967,22123497,1030,2024-01-01
37968,22124050,747,2024-01-01
37969,22124602,192,2024-01-01
37970,22125154,1181,2024-01-01
37971,22125706,129,2024-01-01
37972,22126259,347,2024-01-01
37973,22126811,397,2024-01-01
37974,22127363,818,2024-01-01
37975,22127916,805,2024-01-01
37976,22128468,74,2024-01-01
37977,22129020,106,2024-01-01
37978,22129573,369,2024-01-01
37979,22130125,178,2024-01-01
37980,22130677,495,2024-01-01
37981,22131229,307,2024-01-01
37982,22131782,791,2024-01-01
37983,22132334,762,2024-01-01
37984,22132886,606,2024-01-01
37985,22133439,64,2024-01-01
37986,22133991,238,2024-01-01
37987,22134543,253,2024-01-01
37988,22135096,1091,2024-01-01
37989,22135648,436,2024-01-01
37990,22136200,1176,2024-01-01
37991,22136752,521,2024-01-01
37992,22137305,297,2024-01-01
37993,22137857,980,2024-01-01
37994,22138409,448,2024-01-01
37995,22138962,710,2024-01-01
37996,22139514,1036,2024-01-01
37997,22140066,720,2024-01-01
37998,22140619,928,2024-01-01
37999,22141171,457,2024-01-01
38000,22141723,1003,2024-01-01
38001,22142275,119,2024-01-01
38002,22142828,1044,2024-01-01
38003,22143380,976,2024-01-01
38004,22143932,248,2024-01-01
38005,22144485,985,2024-01-01
38006,22145037,193,2024-01-01
38007,22145589,590,2024-01-01
38008,22146142,344,2024-01-01
38009,22146694,1070,2024-01-01
38010,22147246,813,2024-01-01
38011,22147798,364,2024-01-01
38012,22148351,228,2024-01-01
38013,22148903,634,2024-01-01
38014,22149455,146,2024-01-01
38015,22150008,589,2024-01-01
38016,22150560,686,2024-01-01
38017,22151112,479,2024-01-01
38018,22151665,335,2024-01-01
38019,22152217,232,2024-01-01
38020,22152769,774,2024-01-01
38021,22153321,242,2024-01-01
38022,22153874,578,2024-01-01
38023,22154426,396,2024-01-01
38024,22154978,423,2024-01-01
38025,22155531,808,2024-01-01
38026,22156083,480,2024-01-01
38027,22156635,56,2024-01-01
38028,22157188,1117,2024-01-01
38029,22157740,1052,2024-01-01
38030,22158292,889,2024-01-01
38031,22158844,398,2024-01-01
38032,22159397,1141,2024-01-01
38033,22159949,275,2024-01-01
38034,22160501,508,2024-01-01
38035,22161054,169,2024-01-01
38036,22161606,914,2024-01-01
38037,22162158,870,2024-01-01
38038,22162711,820,2024-01-01
38039,22163263,1016,2024-01-01
38040,22163815,1033,2024-01-01
38041,22164367,1089,2024-01-01
38042,22164920,422,2024-01-01
38043,22165472,943,2024-01-01
38044,22166024,1035,2024-01-01
38045,22166577,792,2024-01-01
38046,22167129,164,2024-01-01
38047,22167681,324,2024-01-01
38048,22168234,300,2024-01-01
38049,22168786,836,2024-01-01
38050,22169338,875,2024-01-01
38051,22169890,186,2024-01-01
38052,22170443,1034,2024-01-01
38053,22170995,651,2024-01-01
38054,22171547,767,2024-01-01
38055,22172100,638,2024-01-01
38056,22172652,246,2024-01-01
38057,22173204,1131,2024-01-01
38058,22173757,1022,2024-01-01
38059,22174309,74,2024-01-01
38060,22174861,96,2024-01-01
38061,22175413,886,2024-01-01
38062,22175966,1077,2024-01-01
38063,22176518,188,2024-01-01
38064,22177070,823,2024-01-01
38065,22177623,466,2024-01-01
38066,22178175,872,2024-01-01
38067,22178727,659,2024-01-01
38068,22179280,579,2024-01-01
38069,22179832,302,2024-01-01
38070,22180384,68,2024-01-01
38071,22180936,115,2024-01-01
38072,22181489,294,2024-01-01
38073,22182041,873,2024-01-01
38074,22182593,761,2024-01-01
38075,22183146,503,2024-01-01
38076,22183698,920,2024-01-01
38077,22184250,554,2024-01-01
38078,22184803,954,2024-01-01
38079,22185355,982,2024-01-01
38080,22185907,169,2024-01-01
38081,22186459,751,2024-01-01
38082,22187012,591,2024-01-01
38083,22187564,623,2024-01-01
38084,22188116,802,2024-01-01
38085,22188669,969,2024-01-01
38086,22189221,328,2024-01-01
38087,22189773,788,2024-01-01
38088,22190326,1081,2024-01-01
38089,22190878,759,2024-01-01
38090,22191430,104,2024-01-01
38091,22191982,371,2024-01-01
38092,22192535,470,2024-01-01
38093,22193087,1112,2024-01-01
38094,22193639,212,2024-01-01
38095,22194192,484,2024-01-01
38096,22194744,1128,2024-01-01
38097,22195296,939,2024-01-01
38098,22195849,333,2024-01-01
38099,22196401,340,2024-01-01
38100,22196953,124,2024-01-01
38101,22197505,431,2024-01-01
38102,22198058,112,2024-01-01
38103,22198610,603,2024-01-01
38104,22199162,782,2024-01-01
38105,22199715,90,2024-01-01
38106,22200267,265,2024-01-01
38107,22200819,475,2024-01-01
38108,22201372,1046,2024-01-01
38109,22201924,693,2024-01-01
38110,22202476,754,2024-01-01
38111,22203028,326,2024-01-01
38112,22203581,988,2024-01-01
38113,22204133,373,2024-01-01
38114,22204685,517,2024-01-01
38115,22205238,137,2024-01-01
38116,22205790,513,2024-01-01
38117,22206342,1146,2024-01-01
38118,22206895,869,2024-01-01
38119,22207447,681,2024-01-01
38120,22207999,66,2024-01-01
38121,22208551,526,2024-01-01
38122,22209104,711,2024-01-01
38123,22209656,283,2024-01-01
38124,22210208,1195,2024-01-01
38125,22210761,573,2024-01-01
38126,22211313,871,2024-01-01
38127,22211865,1096,2024-01-01
38128,22212418,800,2024-01-01
38129,22212970,999,2024-01-01
38130,22213522,262,2024-01-01
38131,22214074,494,2024-01-01
38132,22214627,608,2024-01-01
38133,22215179,941,2024-01-01
38134,22215731,239,2024-01-01
38135,22216284,1148,2024-01-01
38136,22216836,1108,2024-01-01
38137,22217388,964,2024-01-01
38138,22217941,888,2024-01-01
38139,22218493,807,2024-01-01
38140,22219045,949,2024-01-01
38141,22219597,829,2024-01-01
38142,22220150,505,2024-01-01
38143,22220702,200,2024-01-01
38144,22221254,764,2024-01-01
38145,22221807,949,2024-01-01
38146,22222359,190,2024-01-01
38147,22222911,694,2024-01-01
38148,22223464,956,2024-01-01
38149,22224016,419,2024-01-01
38150,22224568,436,2024-01-01
38151,22225120,1080,2024-01-01
38152,22225673,778,2024-01-01
38153,22226225,150,2024-01-01
38154,22226777,387,2024-01-01
38155,22227330,125,2024-01-01
38156,22227882,1040,2024-01-01
38157,22228434,331,2024-01-01
38158,22228987,976,2024-01-01
38159,22229539,1150,2024-01-01
38160,22230091,853,2024-01-01
38161,22230643,1050,2024-01-01
38162,22231196,546,2024-01-01
38163,22231748,1145,2024-01-01
38164,22232300,813,2024-01-01
38165,22232853,232,2024-01-01
38166,22233405,651,2024-01-01
38167,22233957,437,2024-01-01
38168,22234510,1140,2024-01-01
38169,22235062,1025,2024-01-01
38170,22235614,565,2024-01-01
38171,22236166,401,2024-01-01
38172,22236719,739,2024-01-01
38173,22237271,1188,2024-01-01
38174,22237823,271,2024-01-01
38175,22238376,1001,2024-01-01
38176,22238928,410,2024-01-01
38177,22239480,866,2024-01-01
38178,22240033,577,2024-01-01
38179,22240585,298,2024-01-01
38180,22241137,574,2024-01-01
38181,22241689,1027,2024-01-01
38182,22242242,925,2024-01-01
38183,22242794,867,2024-01-01
38184,22243346,596,2024-01-01
38185,22243899,914,2024-01-01
38186,22244451,1072,2024-01-01
38187,22245003,1171,2024-01-01
38188,22245556,774,2024-01-01
38189,22246108,890,2024-01-01
38190,22246660,611,2024-01-01
38191,22247212,696,2024-01-01
38192,22247765,1030,2024-01-01
38193,22248317,937,2024-01-01
38194,22248869,620,2024-01-01
38195,22249422,633,2024-01-01
38196,22249974,616,2024-01-01
38197,22250526,1079,2024-01-01
38198,22251079,870,2024-01-01
38199,22251631,297,2024-01-01
38200,22252183,890,2024-01-01
38201,22252735,1128,2024-01-01
38202,22253288,839,2024-01-01
38203,22253840,593,2024-01-01
38204,22254392,321,2024-01-01
38205,22254945,778,2024-01-01
38206,22255497,1129,2024-01-01
38207,22256049,625,2024-01-01
38208,22256602,155,2024-01-01
38209,22257154,413,2024-01-01
38210,22257706,145,2024-01-01
38211,22258258,145,2024-01-01
38212,22258811,110,2024-01-01
38213,22259363,1074,2024-01-01
38214,22259915,599,2024-01-01
38215,22260468,412,2024-01-01
38216,22261020,282,2024-01-01
38217,22261572,579,2024-01-01
38218,22262125,486,2024-01-01
38219,22262677,323,2024-01-01
38220,22263229,221,2024-01-01
38221,22263781,454,2024-01-01
38222,22264334,1018,2024-01-01
38223,22264886,852,2024-01-01
38224,22265438,1099,2024-01-01
38225,22265991,543,2024-01-01
38226,22266543,910,2024-01-01
38227,22267095,570,2024-01-01
38228,22267648,399,2024-01-01
38229,22268200,1064,2024-01-01
38230,22268752,779,2024-01-01
38231,22269304,538,2024-01-01
38232,22269857,465,2024-01-01
38233,22270409,1055,2024-01-01
38234,22270961,510,2024-01-01
38235,22271514,1009,2024-01-01
38236,22272066,674,2024-01-01
38237,22272618,777,2024-01-01
38238,22273171,835,2024-01-01
38239,22273723,744,2024-01-01
38240,22274275,761,2024-01-01
38241,22274827,1085,2024-01-01
38242,22275380,710,2024-01-01
38243,22275932,871,2024-01-01
38244,22276484,644,2024-01-01
38245,22277037,442,2024-01-01
38246,22277589,1042,2024-01-01
38247,22278141,119,2024-01-01
38248,22278694,1095,2024-01-01
38249,22279246,749,2024-01-01
38250,22279798,873,2024-01-01
38251,22280350,342,2024-01-01
38252,22280903,405,2024-01-01
38253,22281455,1140,2024-01-01
38254,22282007,1112,2024-01-01
38255,22282560,1027,2024-01-01
38256,22283112,1072,2024-01-01
38257,22283664,160,2024-01-01
38258,22284217,416,2024-01-01
38259,22284769,718,2024-01-01
38260,22285321,605,2024-01-01
38261,22285873,96,2024-01-01
38262,22286426,519,2024-01-01
38263,22286978,445,2024-01-01
38264,22287530,139,2024-01-01
38265,22288083,122,2024-01-01
38266,22288635,806,2024-01-01
38267,22289187,108,2024-01-01
38268,22289740,967,2024-01-01
38269,22290292,828,2024-01-01
38270,22290844,751,2024-01-01
38271,22291396,678,2024-01-01
38272,22291949,822,2024-01-01
38273,22292501,905,2024-01-01
38274,22293053,168,2024-01-01
38275,22293606,818,2024-01-01
38276,22294158,773,2024-01-01
38277,22294710,281,2024-01-01
38278,22295263,400,2024-01-01
38279,22295815,843,2024-01-01
38280,22296367,903,2024-01-01
38281,22296919,236,2024-01-01
38282,22297472,984,2024-01-01
38283,22298024,362,2024-01-01
38284,22298576,1029,2024-01-01
38285,22299129,537,2024-01-01
38286,22299681,700,2024-01-01
38287,22300233,421,2024-01-01
38288,22300786,364,2024-01-01
38289,22301338,1149,2024-01-01
38290,22301890,1139,2024-01-01
38291,22302442,1190,2024-01-01
38292,22302995,972,2024-01-01
38293,22303547,392,2024-01-01
38294,22304099,88,2024-01-01
38295,22304652,1035,2024-01-01
38296,22305204,231,2024-01-01
38297,22305756,823,2024-01-01
38298,22306309,512,2024-01-01
38299,22306861,668,2024-01-01
38300,22307413,820,2024-01-01
38301,22307965,881,2024-01-01
38302,22308518,134,2024-01-01
38303,22309070,62,2024-01-01
38304,22309622,526,2024-01-01
38305,22310175,62,2024-01-01
38306,22310727,1171,2024-01-01
38307,22311279,876,2024-01-01
38308,22311832,1074,2024-01-01
38309,22312384,468,2024-01-01
38310,22312936,931,2024-01-01
38311,22313488,1162,2024-01-01
38312,22314041,1123,2024-01-01
38313,22314593,1195,2024-01-01
38314,22315145,300,2024-01-01
38315,22315698,647,2024-01-01
38316,22316250,591,2024-01-01
38317,22316802,796,2024-01-01
38318,22317355,609,2024-01-01
38319,22317907,1110,2024-01-01
38320,22318459,1099,2024-01-01
38321,22319011,786,2024-01-01
38322,22319564,358,2024-01-01
38323,22320116,1127,2024-01-01
38324,22320668,497,2024-01-01
38325,22321221,676,2024-01-01
38326,22321773,509,2024-01-01
38327,22322325,756,2024-01-01
38328,22322878,69,2024-01-01
38329,22323430,1061,2024-01-01
38330,22323982,750,2024-01-01
38331,22324534,112,2024-01-01
38332,22325087,990,2024-01-01
38333,22325639,1147,2024-01-01
38334,22326191,870,2024-01-01
38335,22326744,1185,2024-01-01
38336,22327296,1193,2024-01-01
38337,22327848,323,2024-01-01
38338,22328401,560,2024-01-01
38339,22328953,277,2024-01-01
38340,22329505,764,2024-01-01
38341,22330057,594,2024-01-01
38342,22330610,143,2024-01-01
38343,22331162,179,2024-01-01
38344,22331714,1127,2024-01-01
38345,22332267,51,2024-01-01
38346,22332819,57,2024-01-01
38347,22333371,482,2024-01-01
38348,22333924,84,2024-01-01
38349,22334476,61,2024-01-01
38350,22335028,804,2024-01-01
38351,22335580,595,2024-01-01
38352,22336133,475,2024-01-01
38353,22336685,886,2024-01-01
38354,22337237,358,2024-01-01
38355,22337790,183,2024-01-01
38356,22338342,90,2024-01-01
38357,22338894,632,2024-01-01
38358,22339447,548,2024-01-01
38359,22339999,344,2024-01-01
38360,22340551,683,2024-01-01
38361,22341103,288,2024-01-01
38362,22341656,134,2024-01-01
38363,22342208,656,2024-01-01
38364,22342760,482,2024-01-01
38365,22343313,1012,2024-01-01
38366,22343865,145,2024-01-01
38367,22344417,530,2024-01-01
38368,22344970,723,2024-01-01
38369,22345522,904,2024-01-01
38370,22346074,1172,2024-01-01
38371,22346626,551,2024-01-01
38372,22347179,1158,2024-01-01
38373,22347731,1100,2024-01-01
38374,22348283,565,2024-01-01
38375,22348836,852,2024-01-01
38376,22349388,720,2024-01-01
38377,22349940,523,2024-01-01
38378,22350493,239,2024-01-01
38379,22351045,751,2024-01-01
38380,22351597,172,2024-01-01
38381,22352149,1029,2024-01-01
38382,22352702,395,2024-01-01
38383,22353254,784,2024-01-01
38384,22353806,681,2024-01-01
38385,22354359,1000,2024-01-01
38386,22354911,639,2024-01-01
38387,22355463,845,2024-01-01
38388,22356016,649,2024-01-01
38389,22356568,269,2024-01-01
38390,22357120,323,2024-01-01
38391,22357672,505,2024-01-01
38392,22358225,758,2024-01-01
38393,22358777,401,2024-01-01
38394,22359329,518,2024-01-01
38395,22359882,567,2024-01-01
38396,22360434,222,2024-01-01
38397,22360986,353,2024-01-01
38398,22361539,472,2024-01-01
38399,22362091,363,2024-01-01
38400,22362643,349,2024-01-01
38401,22363195,394,2024-01-01
38402,22363748,951,2024-01-01
38403,22364300,73,2024-01-01
38404,22364852,104,2024-01-01
38405,22365405,151,2024-01-01
38406,22365957,870,2024-01-01
38407,22366509,881,2024-01-01
38408,22367062,592,2024-01-01
38409,22367614,1002,2024-01-01
38410,22368166,1165,2024-01-01
38411,22368718,434,2024-01-01
38412,22369271,982,2024-01-01
38413,22369823,83,2024-01-01
38414,22370375,64,2024-01-01
38415,22370928,680,2024-01-01
38416,22371480,677,2024-01-01
38417,22372032,413,2024-01-01
38418,22372585,1180,2024-01-01
38419,22373137,602,2024-01-01
38420,22373689,669,2024-01-01
38421,22374241,776,2024-01-01
38422,22374794,1001,2024-01-01
38423,22375346,76,2024-01-01
38424,22375898,1003,2024-01-01
38425,22376451,66,2024-01-01
38426,22377003,878,2024-01-01
38427,22377555,725,2024-01-01
38428,22378108,378,2024-01-01
38429,22378660,717,2024-01-01
38430,22379212,1126,2024-01-01
38431,22379764,1105,2024-01-01
38432,22380317,364,2024-01-01
38433,22380869,853,2024-01-01
38434,22381421,1146,2024-01-01
38435,22381974,64,2024-01-01
38436,22382526,57,2024-01-01
38437,22383078,1025,2024-01-01
38438,22383631,170,2024-01-01
38439,22384183,729,2024-01-01
38440,22384735,270,2024-01-01
38441,22385287,1066,2024-01-01
38442,22385840,1147,2024-01-01
38443,22386392,829,2024-01-01
38444,22386944,1029,2024-01-01
38445,22387497,452,2024-01-01
38446,22388049,208,2024-01-01
38447,22388601,774,2024-01-01
38448,22389154,159,2024-01-01
38449,22389706,947,2024-01-01
38450,22390258,657,2024-01-01
38451,22390810,576,2024-01-01
38452,22391363,98,2024-01-01
38453,22391915,253,2024-01-01
38454,22392467,833,2024-01-01
38455,22393020,662,2024-01-01
38456,22393572,1132,2024-01-01
38457,22394124,363,2024-01-01
38458,22394677,1188,2024-01-01
38459,22395229,491,2024-01-01
38460,22395781,262,2024-01-01
38461,22396333,105,2024-01-01
38462,22396886,1104,2024-01-01
38463,22397438,731,2024-01-01
38464,22397990,582,2024-01-01
38465,22398543,486,2024-01-01
38466,22399095,626,2024-01-01
38467,22399647,541,2024-01-01
38468,22400200,902,2024-01-01
38469,22400752,844,2024-01-01
38470,22401304,258,2024-01-01
38471,22401856,806,2024-01-01
38472,22402409,853,2024-01-01
38473,22402961,397,2024-01-01
38474,22403513,173,2024-01-01
38475,22404066,935,2024-01-01
38476,22404618,176,2024-01-01
38477,22405170,1084,2024-01-01
38478,22405723,183,2024-01-01
38479,22406275,269,2024-01-01
38480,22406827,111,2024-01-01
38481,22407379,337,2024-01-01
38482,22407932,869,2024-01-01
38483,22408484,459,2024-01-01
38484,22409036,547,2024-01-01
38485,22409589,425,2024-01-01
38486,22410141,341,2024-01-01
38487,22410693,282,2024-01-01
38488,22411246,325,2024-01-01
38489,22411798,722,2024-01-01
38490,22412350,662,2024-01-01
38491,22412902,786,2024-01-01
38492,22413455,525,2024-01-01
38493,22414007,578,2024-01-01
38494,22414559,749,2024-01-01
38495,22415112,944,2024-01-01
38496,22415664,1006,2024-01-01
38497,22416216,94,2024-01-01
38498,22416769,375,2024-01-01
38499,22417321,591,2024-01-01
38500,22417873,120,2024-01-01
38501,22418425,640,2024-01-01
38502,22418978,647,2024-01-01
38503,22419530,899,2024-01-01
38504,22420082,256,2024-01-01
38505,22420635,590,2024-01-01
38506,22421187,553,2024-01-01
38507,22421739,703,2024-01-01
38508,22422292,1133,2024-01-01
38509,22422844,882,2024-01-01
38510,22423396,926,2024-01-01
38511,22423948,670,2024-01-01
38512,22424501,710,2024-01-01
38513,22425053,1056,2024-01-01
38514,22425605,498,2024-01-01
38515,22426158,1171,2024-01-01
38516,22426710,808,2024-01-01
38517,22427262,90,2024-01-01
38518,22427815,1025,2024-01-01
38519,22428367,628,2024-01-01
38520,22428919,91,2024-01-01
38521,22429471,834,2024-01-01
38522,22430024,729,2024-01-01
38523,22430576,1071,2024-01-01
38524,22431128,639,2024-01-01
38525,22431681,1118,2024-01-01
38526,22432233,641,2024-01-01
38527,22432785,192,2024-01-01
38528,22433338,993,2024-01-01
38529,22433890,529,2024-01-01
38530,22434442,673,2024-01-01
38531,22434994,71,2024-01-01
38532,22435547,390,2024-01-01
38533,22436099,684,2024-01-01
38534,22436651,1086,2024-01-01
38535,22437204,149,2024-01-01
38536,22437756,415,2024-01-01
38537,22438308,181,2024-01-01
38538,22438861,966,2024-01-01
38539,22439413,842,2024-01-01
38540,22439965,933,2024-01-01
38541,22440517,587,2024-01-01
38542,22441070,476,2024-01-01
38543,22441622,670,2024-01-01
38544,22442174,50,2024-01-01
38545,22442727,1015,2024-01-01
38546,22443279,177,2024-01-01
38547,22443831,653,2024-01-01
38548,22444384,435,2024-01-01
38549,22444936,444,2024-01-01
38550,22445488,551,2024-01-01
38551,22446040,485,2024-01-01
38552,22446593,307,2024-01-01
38553,22449907,945,2024-01-01
38554,22450459,1167,2024-01-01
38555,22451011,443,2024-01-01
38556,22451563,430,2024-01-01
38557,22452116,713,2024-01-01
38558,22452668,890,2024-01-01
38559,22453220,945,2024-01-01
38560,22453773,75,2024-01-01
38561,22454325,585,2024-01-01
38562,22454877,748,2024-01-01
38563,22455430,328,2024-01-01
38564,22455982,536,2024-01-01
38565,22456534,543,2024-01-01
38566,22457086,72,2024-01-01
38567,22457639,658,2024-01-01
38568,22458191,138,2024-01-01
38569,22458743,1200,2024-01-01
38570,22459296,1181,2024-01-01
38571,22459848,633,2024-01-01
38572,22460400,985,2024-01-01
38573,22460953,168,2024-01-01
38574,22461505,1199,2024-01-01
38575,22462057,90,2024-01-01
38576,22462609,1172,2024-01-01
38577,22463162,1192,2024-01-01
38578,22463714,434,2024-01-01
38579,22464266,1028,2024-01-01
38580,22464819,637,2024-01-01
38581,22465371,692,2024-01-01
38582,22465923,299,2024-01-01
38583,22466476,920,2024-01-01
38584,22467028,728,2024-01-01
38585,22467580,1029,2024-01-01
38586,22468132,473,2024-01-01
38587,22468685,568,2024-01-01
38588,22469237,1195,2024-01-01
38589,22469789,684,2024-01-01
38590,22470342,203,2024-01-01
38591,22470894,733,2024-01-01
38592,22471446,1126,2024-01-01
38593,22471999,896,2024-01-01
38594,22472551,1076,2024-01-01
38595,22473103,168,2024-01-01
38596,22473655,1056,2024-01-01
38597,22474208,120,2024-01-01
38598,22474760,96,2024-01-01
38599,22475312,478,2024-01-01
38600,22475865,503,2024-01-01
38601,22476417,756,2024-01-01
38602,22476969,614,2024-01-01
38603,22477522,963,2024-01-01
38604,22478074,1189,2024-01-01
38605,22478626,597,2024-01-01
38606,22479178,104,2024-01-01
38607,22479731,1154,2024-01-01
38608,22480283,61,2024-01-01
38609,22480835,441,2024-01-01
38610,22481388,523,2024-01-01
38611,22481940,1028,2024-01-01
38612,22482492,214,2024-01-01
38613,22483045,515,2024-01-01
38614,22483597,330,2024-01-01
38615,22484149,999,2024-01-01
38616,22484701,1107,2024-01-01
38617,22485254,354,2024-01-01
38618,22485806,597,2024-01-01
38619,22486358,196,2024-01-01
38620,22486911,629,2024-01-01
38621,22487463,297,2024-01-01
38622,22488015,636,2024-01-01
38623,22488568,75,2024-01-01
38624,22489120,223,2024-01-01
38625,22489672,458,2024-01-01
38626,22490224,436,2024-01-01
38627,22490777,570,2024-01-01
38628,22491329,956,2024-01-01
38629,22491881,181,2024-01-01
38630,22492434,1154,2024-01-01
38631,22492986,1165,2024-01-01
38632,22493538,971,2024-01-01
38633,22494091,349,2024-01-01
38634,22494643,675,2024-01-01
38635,22495195,493,2024-01-01
38636,22495747,577,2024-01-01
38637,22496300,1127,2024-01-01
38638,22496852,552,2024-01-01
38639,22497404,742,2024-01-01
38640,22497957,958,2024-01-01
38641,22498509,1105,2024-01-01
38642,22499061,489,2024-01-01
38643,22499614,1020,2024-01-01
38644,22500166,770,2024-01-01
38645,22500718,328,2024-01-01
38646,22501270,113,2024-01-01
38647,22501823,410,2024-01-01
38648,22502375,1005,2024-01-01
38649,22502927,1008,2024-01-01
38650,22503480,777,2024-01-01
38651,22504032,50,2024-01-01
38652,22504584,940,2024-01-01
38653,22505137,742,2024-01-01
38654,22505689,824,2024-01-01
38655,22506241,728,2024-01-01
38656,22506793,555,2024-01-01
38657,22507346,638,2024-01-01
38658,22507898,293,2024-01-01
38659,22508450,870,2024-01-01
38660,22509003,570,2024-01-01
38661,22509555,1105,2024-01-01
38662,22510107,1146,2024-01-01
38663,22510660,258,2024-01-01
38664,22511212,324,2024-01-01
38665,22511764,490,2024-01-01
38666,22512316,1166,2024-01-01
38667,22512869,152,2024-01-01
38668,22513421,1060,2024-01-01
38669,22513973,1129,2024-01-01
38670,22514526,354,2024-01-01
38671,22515078,495,2024-01-01
38672,22515630,79,2024-01-01
38673,22516183,292,2024-01-01
38674,22516735,416,2024-01-01
38675,22517287,812,2024-01-01
38676,22517839,488,2024-01-01
38677,22518392,670,2024-01-01
38678,22518944,1057,2024-01-01
38679,22519496,637,2024-01-01
38680,22520049,621,2024-01-01
38681,22520601,229,2024-01-01
38682,22521153,143,2024-01-01
38683,22521706,309,2024-01-01
38684,22522258,1063,2024-01-01
38685,22522810,602,2024-01-01
38686,22523362,978,2024-01-01
38687,22523915,677,2024-01-01
38688,22524467,893,2024-01-01
38689,22525019,589,2024-01-01
38690,22525572,1132,2024-01-01
38691,22526124,1162,2024-01-01
38692,22526676,629,2024-01-01
38693,22527229,551,2024-01-01
38694,22527781,887,2024-01-01
38695,22528333,247,2024-01-01
38696,22528885,353,2024-01-01
38697,22529438,995,2024-01-01
38698,22529990,141,2024-01-01
38699,22530542,820,2024-01-01
38700,22531095,267,2024-01-01
38701,22531647,1043,2024-01-01
38702,22532199,617,2024-01-01
38703,22532752,600,2024-01-01
38704,22533304,798,2024-01-01
38705,22533856,672,2024-01-01
38706,22534408,241,2024-01-01
38707,22534961,131,2024-01-01
38708,22535513,341,2024-01-01
38709,22536065,1074,2024-01-01
38710,22536618,1155,2024-01-01
38711,22537170,1141,2024-01-01
38712,22537722,176,2024-01-01
38713,22538275,591,2024-01-01
38714,22538827,1176,2024-01-01
