signal_id,listing_id,views,wishlist_count,time_period
66553,38017034,145,214,2024-01-01
66554,38017587,3890,48,2024-01-01
66555,38018139,1661,113,2024-01-01
66556,38018691,3417,258,2024-01-01
66557,38019244,683,318,2024-01-01
66558,38019796,3570,282,2024-01-01
66559,38020348,4821,268,2024-01-01
66560,38020900,2891,454,2024-01-01
66561,38021453,539,369,2024-01-01
66562,38022005,4923,384,2024-01-01
66563,38022557,578,119,2024-01-01
66564,38023110,2947,455,2024-01-01
66565,38023662,1462,380,2024-01-01
66566,38024214,2092,33,2024-01-01
66567,38024767,859,302,2024-01-01
66568,38025319,1427,118,2024-01-01
66569,38025871,2352,430,2024-01-01
66570,38026423,914,389,2024-01-01
66571,38026976,3600,177,2024-01-01
66572,38027528,3261,245,2024-01-01
66573,38028080,3270,326,2024-01-01
66574,38028633,4067,381,2024-01-01
66575,38029185,1639,399,2024-01-01
66576,38029737,752,437,2024-01-01
66577,38030290,4476,425,2024-01-01
66578,38030842,2178,420,2024-01-01
66579,38031394,524,98,2024-01-01
66580,38031946,1900,223,2024-01-01
66581,38032499,3323,328,2024-01-01
66582,38033051,2508,252,2024-01-01
66583,38033603,1348,291,2024-01-01
66584,38034156,3409,128,2024-01-01
66585,38038574,613,10,2024-01-01
66586,38039126,1188,474,2024-01-01
66587,38039679,4384,16,2024-01-01
66588,38040231,2620,460,2024-01-01
66589,38040783,2667,96,2024-01-01
66590,38041336,998,46,2024-01-01
66591,38041888,2862,225,2024-01-01
66592,38042440,4407,115,2024-01-01
66593,38042992,2118,430,2024-01-01
66594,38043545,4688,289,2024-01-01
66595,38044097,344,486,2024-01-01
66596,38044649,1584,369,2024-01-01
66597,38045202,2387,89,2024-01-01
66598,38045754,3008,479,2024-01-01
66599,38046306,1682,117,2024-01-01
66600,38046859,1961,122,2024-01-01
66601,38047411,3287,198,2024-01-01
66602,38047963,3141,413,2024-01-01
66603,38048515,3347,366,2024-01-01
66604,38049068,3940,440,2024-01-01
66605,38049620,2858,213,2024-01-01
66606,38050172,2498,399,2024-01-01
66607,38050725,4482,142,2024-01-01
66608,38051277,4785,275,2024-01-01
66609,38051829,4638,481,2024-01-01
66610,38052382,894,296,2024-01-01
66611,38052934,4994,304,2024-01-01
66612,38053486,3681,228,2024-01-01
66613,38054038,4479,265,2024-01-01
66614,38054591,1999,412,2024-01-01
66615,38055143,368,433,2024-01-01
66616,38055695,685,386,2024-01-01
66617,38056248,4273,473,2024-01-01
66618,38056800,223,70,2024-01-01
66619,38057352,1752,139,2024-01-01
66620,38057905,2923,83,2024-01-01
66621,38058457,2846,171,2024-01-01
66622,38059009,1750,195,2024-01-01
66623,38059561,4271,280,2024-01-01
66624,38060114,114,324,2024-01-01
66625,38060666,2746,12,2024-01-01
66626,38061218,4486,177,2024-01-01
66627,38061771,2434,287,2024-01-01
66628,38062323,4531,490,2024-01-01
66629,38062875,2405,127,2024-01-01
66630,38063428,1514,426,2024-01-01
66631,38063980,2659,484,2024-01-01
66632,38064532,165,274,2024-01-01
66633,38065084,1395,460,2024-01-01
66634,38065637,3600,285,2024-01-01
66635,38066189,1955,126,2024-01-01
66636,38066741,3532,452,2024-01-01
66637,38067294,343,140,2024-01-01
66638,38067846,1373,347,2024-01-01
66639,38068398,2007,258,2024-01-01
66640,38068951,383,31,2024-01-01
66641,38069503,3552,498,2024-01-01
66642,38070055,155,241,2024-01-01
66643,38070607,4928,398,2024-01-01
66644,38071160,4506,280,2024-01-01
66645,38071712,724,60,2024-01-01
66646,38072264,1155,178,2024-01-01
66647,38072817,4518,318,2024-01-01
66648,38073369,582,493,2024-01-01
66649,38073921,3947,217,2024-01-01
66650,38074474,1649,108,2024-01-01
66651,38075026,3650,282,2024-01-01
66652,38075578,4174,312,2024-01-01
66653,38076130,2925,25,2024-01-01
66654,38076683,3350,82,2024-01-01
66655,38077235,4572,250,2024-01-01
66656,38077787,3329,361,2024-01-01
66657,38078340,4566,119,2024-01-01
66658,38078892,3237,173,2024-01-01
66659,38079444,4633,410,2024-01-01
66660,38079997,2877,399,2024-01-01
66661,38080549,1268,405,2024-01-01
66662,38081101,3850,450,2024-01-01
66663,38081653,4304,196,2024-01-01
66664,38082206,832,66,2024-01-01
66665,38082758,1730,306,2024-01-01
66666,38083310,4077,422,2024-01-01
66667,38083863,794,28,2024-01-01
66668,38084415,1194,104,2024-01-01
66669,38084967,3531,50,2024-01-01
66670,38085520,4583,169,2024-01-01
66671,38086072,923,183,2024-01-01
66672,38086624,715,123,2024-01-01
66673,38087176,2174,489,2024-01-01
66674,38087729,2804,311,2024-01-01
66675,38088281,4366,88,2024-01-01
66676,38088833,2626,194,2024-01-01
66677,38089386,1198,260,2024-01-01
66678,38089938,891,268,2024-01-01
66679,38090490,3427,124,2024-01-01
66680,38091043,4620,415,2024-01-01
66681,38091595,1059,363,2024-01-01
66682,38092147,4056,198,2024-01-01
66683,38092699,4869,410,2024-01-01
66684,38093252,221,145,2024-01-01
66685,38093804,3463,359,2024-01-01
66686,38094356,2601,250,2024-01-01
66687,38094909,3259,122,2024-01-01
66688,38095461,4886,334,2024-01-01
66689,38096013,4474,408,2024-01-01
66690,38096566,4695,267,2024-01-01
66691,38097118,3407,12,2024-01-01
66692,38097670,1917,195,2024-01-01
66693,38098222,3908,294,2024-01-01
66694,38098775,2099,146,2024-01-01
66695,38099327,154,118,2024-01-01
66696,38099879,3426,34,2024-01-01
66697,38100432,4708,308,2024-01-01
66698,38100984,570,254,2024-01-01
66699,38101536,2135,218,2024-01-01
66700,38102089,2228,407,2024-01-01
66701,38102641,4485,342,2024-01-01
66702,38103193,2706,55,2024-01-01
66703,38103745,1003,214,2024-01-01
66704,38104298,3284,447,2024-01-01
66705,38104850,929,478,2024-01-01
66706,38105402,2550,68,2024-01-01
66707,38105955,4234,296,2024-01-01
66708,38106507,2429,46,2024-01-01
66709,38107059,761,261,2024-01-01
66710,38107612,4355,27,2024-01-01
66711,38108164,3594,41,2024-01-01
66712,38108716,4101,260,2024-01-01
66713,38109268,2266,246,2024-01-01
66714,38109821,2106,337,2024-01-01
66715,38110373,751,422,2024-01-01
66716,38110925,2651,274,2024-01-01
66717,38111478,4326,181,2024-01-01
66718,38112030,3664,231,2024-01-01
66719,38112582,2662,349,2024-01-01
66720,38113135,3418,430,2024-01-01
66721,38113687,1250,47,2024-01-01
66722,38114239,1048,22,2024-01-01
66723,38114791,2088,312,2024-01-01
66724,38115344,219,309,2024-01-01
66725,38115896,4771,461,2024-01-01
66726,38116448,2626,372,2024-01-01
66727,38117001,1364,140,2024-01-01
66728,38117553,822,189,2024-01-01
66729,38118105,1503,103,2024-01-01
66730,38118658,4276,299,2024-01-01
66731,38119210,4822,284,2024-01-01
66732,38119762,1746,109,2024-01-01
66733,38120314,4240,132,2024-01-01
66734,38120867,3579,279,2024-01-01
66735,38121419,2752,30,2024-01-01
66736,38121971,704,248,2024-01-01
66737,38122524,2133,423,2024-01-01
66738,38123076,122,142,2024-01-01
66739,38123628,1026,52,2024-01-01
66740,38124181,2215,106,2024-01-01
66741,38124733,1384,456,2024-01-01
66742,38125285,4497,160,2024-01-01
66743,38125837,614,182,2024-01-01
66744,38126390,3503,373,2024-01-01
66745,38126942,3326,264,2024-01-01
66746,38127494,4893,140,2024-01-01
66747,38128047,2665,201,2024-01-01
66748,38128599,3473,255,2024-01-01
66749,38129151,1383,276,2024-01-01
66750,38129704,4364,498,2024-01-01
66751,38130256,2889,145,2024-01-01
66752,38130808,661,394,2024-01-01
66753,38131360,1301,219,2024-01-01
66754,38131913,1247,49,2024-01-01
66755,38132465,1389,375,2024-01-01
66756,38133017,2558,204,2024-01-01
66757,38133570,2815,492,2024-01-01
66758,38134122,1359,239,2024-01-01
66759,38134674,3134,398,2024-01-01
66760,38135227,1094,446,2024-01-01
66761,38135779,4662,422,2024-01-01
66762,38136331,2470,41,2024-01-01
66763,38136883,4476,356,2024-01-01
66764,38137436,2627,278,2024-01-01
66765,38137988,1976,255,2024-01-01
66766,38138540,1300,192,2024-01-01
66767,38139093,1932,150,2024-01-01
66768,38139645,3526,263,2024-01-01
66769,38140197,4543,47,2024-01-01
66770,38140750,3686,56,2024-01-01
66771,38141302,2834,330,2024-01-01
66772,38141854,2418,318,2024-01-01
66773,38142406,230,55,2024-01-01
66774,38142959,900,467,2024-01-01
66775,38143511,934,415,2024-01-01
66776,38144063,1283,472,2024-01-01
66777,38144616,3315,418,2024-01-01
66778,38145168,4932,57,2024-01-01
66779,38145720,2002,261,2024-01-01
66780,38146273,4194,455,2024-01-01
66781,38146825,2785,243,2024-01-01
66782,38147377,340,260,2024-01-01
66783,38147929,4812,92,2024-01-01
66784,38148482,4045,209,2024-01-01
66785,38149034,3319,497,2024-01-01
66786,38149586,1873,451,2024-01-01
66787,38150139,892,278,2024-01-01
66788,38150691,3145,63,2024-01-01
66789,38151243,881,350,2024-01-01
66790,38151796,2583,30,2024-01-01
66791,38152348,3133,182,2024-01-01
66792,38152900,4958,103,2024-01-01
66793,38153452,2691,21,2024-01-01
66794,38154005,2356,258,2024-01-01
66795,38154557,4746,322,2024-01-01
66796,38155109,3486,253,2024-01-01
66797,38155662,4295,16,2024-01-01
66798,38156214,2535,62,2024-01-01
66799,38156766,1189,276,2024-01-01
66800,38157319,3294,52,2024-01-01
66801,38157871,4102,108,2024-01-01
66802,38158423,2334,118,2024-01-01
66803,38158975,1330,207,2024-01-01
66804,38159528,1632,252,2024-01-01
66805,38160080,1725,428,2024-01-01
66806,38160632,4123,120,2024-01-01
66807,38161185,4396,350,2024-01-01
66808,38161737,4607,184,2024-01-01
66809,38162289,1055,13,2024-01-01
66810,38162842,395,354,2024-01-01
66811,38163394,1855,137,2024-01-01
66812,38163946,3341,372,2024-01-01
66813,38164498,768,333,2024-01-01
66814,38165051,4354,418,2024-01-01
66815,38165603,4955,391,2024-01-01
66816,38166155,2989,453,2024-01-01
66817,38166708,3972,283,2024-01-01
66818,38167260,3065,117,2024-01-01
66819,38167812,4473,168,2024-01-01
66820,38168365,2778,76,2024-01-01
66821,38168917,3113,421,2024-01-01
66822,38169469,3757,296,2024-01-01
66823,38170021,3757,16,2024-01-01
66824,38170574,4290,296,2024-01-01
66825,38171126,3851,466,2024-01-01
66826,38171678,4817,216,2024-01-01
66827,38172231,4451,176,2024-01-01
66828,38172783,1951,258,2024-01-01
66829,38173335,2432,31,2024-01-01
66830,38173888,4143,66,2024-01-01
66831,38174440,3238,349,2024-01-01
66832,38174992,1358,68,2024-01-01
66833,38175544,552,273,2024-01-01
66834,38176097,2215,400,2024-01-01
66835,38176649,109,382,2024-01-01
66836,38177201,4729,357,2024-01-01
66837,38177754,1177,386,2024-01-01
66838,38178306,3439,219,2024-01-01
66839,38178858,927,118,2024-01-01
66840,38179411,4829,443,2024-01-01
66841,38179963,4642,217,2024-01-01
66842,38180515,2095,215,2024-01-01
66843,38181067,1129,43,2024-01-01
66844,38181620,3059,28,2024-01-01
66845,38182172,3691,107,2024-01-01
66846,38182724,797,158,2024-01-01
66847,38183277,2347,198,2024-01-01
66848,38183829,3593,469,2024-01-01
66849,38184381,2282,143,2024-01-01
66850,38184934,1437,160,2024-01-01
66851,38185486,4398,254,2024-01-01
66852,38186038,4235,186,2024-01-01
66853,38186590,677,259,2024-01-01
66854,38187143,3436,27,2024-01-01
66855,38187695,4579,340,2024-01-01
66856,38188247,2542,272,2024-01-01
66857,38188800,1290,46,2024-01-01
66858,38189352,2849,17,2024-01-01
66859,38189904,288,116,2024-01-01
66860,38190457,2125,495,2024-01-01
66861,38191009,842,70,2024-01-01
66862,38191561,2778,287,2024-01-01
66863,38192113,2004,378,2024-01-01
66864,38192666,643,443,2024-01-01
66865,38193218,456,99,2024-01-01
66866,38193770,3172,94,2024-01-01
66867,38194323,2127,481,2024-01-01
66868,38194875,2047,477,2024-01-01
66869,38195427,3558,312,2024-01-01
66870,38195980,3880,445,2024-01-01
66871,38196532,1258,44,2024-01-01
66872,38197084,1447,302,2024-01-01
66873,38197636,2615,345,2024-01-01
66874,38198189,1595,257,2024-01-01
66875,38198741,1374,231,2024-01-01
66876,38199293,1252,475,2024-01-01
66877,38199846,3925,375,2024-01-01
66878,38200398,1237,469,2024-01-01
66879,38200950,4220,375,2024-01-01
66880,38201503,1559,176,2024-01-01
66881,38202055,2268,321,2024-01-01
66882,38202607,2623,318,2024-01-01
66883,38203159,107,414,2024-01-01
66884,38203712,1056,390,2024-01-01
66885,38204264,1687,382,2024-01-01
66886,38204816,1961,39,2024-01-01
66887,38205369,1533,420,2024-01-01
66888,38205921,3899,267,2024-01-01
66889,38206473,387,105,2024-01-01
66890,38207026,4781,497,2024-01-01
66891,38207578,2653,287,2024-01-01
66892,38208130,1620,220,2024-01-01
66893,38208682,3705,333,2024-01-01
66894,38209235,1213,475,2024-01-01
66895,38209787,560,417,2024-01-01
66896,38210339,218,51,2024-01-01
66897,38210892,1487,170,2024-01-01
66898,38211444,1801,149,2024-01-01
66899,38211996,4913,235,2024-01-01
66900,38212549,2447,285,2024-01-01
66901,38213101,156,334,2024-01-01
66902,38213653,4239,160,2024-01-01
66903,38214205,2637,282,2024-01-01
66904,38214758,2703,265,2024-01-01
66905,38215310,2526,376,2024-01-01
66906,38215862,1071,292,2024-01-01
66907,38216415,486,334,2024-01-01
66908,38216967,521,55,2024-01-01
66909,38217519,3373,173,2024-01-01
66910,38218072,3485,117,2024-01-01
66911,38218624,1366,159,2024-01-01
66912,38219176,4997,99,2024-01-01
66913,38219728,1207,472,2024-01-01
66914,38220281,4416,361,2024-01-01
66915,38220833,2521,352,2024-01-01
66916,38221385,1593,269,2024-01-01
66917,38221938,2248,36,2024-01-01
66918,38222490,3228,245,2024-01-01
66919,38223042,676,190,2024-01-01
66920,38223595,1864,485,2024-01-01
66921,38224147,4984,221,2024-01-01
66922,38224699,4057,86,2024-01-01
66923,38225251,4447,463,2024-01-01
66924,38225804,2044,499,2024-01-01
66925,38226356,4584,253,2024-01-01
66926,38226908,1456,98,2024-01-01
66927,38227461,1932,253,2024-01-01
66928,38228013,2948,54,2024-01-01
66929,38228565,4645,245,2024-01-01
66930,38229118,1418,420,2024-01-01
66931,38229670,4837,41,2024-01-01
66932,38230222,4805,301,2024-01-01
66933,38230774,1671,452,2024-01-01
66934,38231327,2883,294,2024-01-01
66935,38231879,1586,95,2024-01-01
66936,38232431,2662,369,2024-01-01
66937,38232984,3771,495,2024-01-01
66938,38233536,4658,484,2024-01-01
66939,38234088,1635,264,2024-01-01
66940,38234641,626,40,2024-01-01
66941,38235193,520,219,2024-01-01
66942,38235745,873,284,2024-01-01
66943,38236297,1322,74,2024-01-01
66944,38236850,2879,113,2024-01-01
66945,38237402,1577,13,2024-01-01
66946,38237954,4971,47,2024-01-01
66947,38238507,2904,472,2024-01-01
66948,38239059,1961,394,2024-01-01
66949,38239611,4159,126,2024-01-01
66950,38240164,2830,267,2024-01-01
66951,38240716,1881,13,2024-01-01
66952,38241268,4648,317,2024-01-01
66953,38241820,4285,49,2024-01-01
66954,38242373,4064,47,2024-01-01
66955,38242925,3404,310,2024-01-01
66956,38243477,202,405,2024-01-01
66957,38244030,679,361,2024-01-01
66958,38244582,2755,494,2024-01-01
66959,38245134,2087,216,2024-01-01
66960,38245687,1528,279,2024-01-01
66961,38246239,1180,147,2024-01-01
66962,38246791,3627,347,2024-01-01
66963,38247343,1071,333,2024-01-01
66964,38247896,285,129,2024-01-01
66965,38248448,3133,399,2024-01-01
66966,38249000,3042,367,2024-01-01
66967,38249553,4516,151,2024-01-01
66968,38250105,1422,163,2024-01-01
66969,38250657,811,106,2024-01-01
66970,38251210,725,470,2024-01-01
66971,38251762,2169,370,2024-01-01
66972,38252314,2720,105,2024-01-01
66973,38252866,2061,491,2024-01-01
66974,38253419,108,427,2024-01-01
66975,38253971,827,317,2024-01-01
66976,38254523,4251,485,2024-01-01
66977,38255076,4984,48,2024-01-01
66978,38255628,553,428,2024-01-01
66979,38256180,2564,482,2024-01-01
66980,38256733,2353,437,2024-01-01
66981,38257285,196,111,2024-01-01
66982,38257837,1563,144,2024-01-01
66983,38258389,615,327,2024-01-01
66984,38258942,1309,135,2024-01-01
66985,38259494,1857,135,2024-01-01
66986,38260046,4130,367,2024-01-01
66987,38260599,1188,331,2024-01-01
66988,38261151,1996,23,2024-01-01
66989,38261703,1713,406,2024-01-01
66990,38262256,3640,125,2024-01-01
66991,38262808,864,225,2024-01-01
66992,38263360,3969,155,2024-01-01
66993,38263912,624,472,2024-01-01
66994,38264465,3726,129,2024-01-01
66995,38265017,1746,321,2024-01-01
66996,38265569,1522,480,2024-01-01
66997,38266122,2187,118,2024-01-01
66998,38266674,3100,287,2024-01-01
66999,38267226,427,431,2024-01-01
67000,38267779,1437,129,2024-01-01
67001,38268331,485,373,2024-01-01
67002,38268883,2430,78,2024-01-01
67003,38269435,2747,349,2024-01-01
67004,38269988,3369,50,2024-01-01
67005,38270540,3734,181,2024-01-01
67006,38271092,124,272,2024-01-01
67007,38271645,1205,421,2024-01-01
67008,38272197,2917,31,2024-01-01
67009,38272749,1593,308,2024-01-01
67010,38273302,1417,462,2024-01-01
67011,38273854,2976,209,2024-01-01
67012,38274406,4581,345,2024-01-01
67013,38274958,858,26,2024-01-01
67014,38275511,4023,364,2024-01-01
67015,38276063,3150,34,2024-01-01
67016,38276615,4179,127,2024-01-01
67017,38277168,3344,235,2024-01-01
67018,38277720,1459,264,2024-01-01
67019,38278272,4415,119,2024-01-01
67020,38278825,2189,102,2024-01-01
67021,38279377,4121,300,2024-01-01
67022,38279929,2219,430,2024-01-01
67023,38280481,4000,310,2024-01-01
67024,38281034,4052,13,2024-01-01
67025,38281586,4489,224,2024-01-01
67026,38282138,4157,90,2024-01-01
67027,38282691,4968,335,2024-01-01
67028,38283243,3644,314,2024-01-01
67029,38283795,4479,218,2024-01-01
67030,38284348,888,34,2024-01-01
67031,38284900,3335,145,2024-01-01
67032,38285452,4143,247,2024-01-01
67033,38286004,4008,230,2024-01-01
67034,38286557,3169,244,2024-01-01
67035,38287109,3199,166,2024-01-01
67036,38287661,2825,245,2024-01-01
67037,38288214,2849,100,2024-01-01
67038,38288766,4850,161,2024-01-01
67039,38289318,1058,25,2024-01-01
67040,38289871,4604,213,2024-01-01
67041,38290423,4704,383,2024-01-01
67042,38290975,2797,286,2024-01-01
67043,38291527,147,252,2024-01-01
67044,38292080,1188,354,2024-01-01
67045,38292632,4545,280,2024-01-01
67046,38293184,3381,106,2024-01-01
67047,38293737,4875,27,2024-01-01
67048,38294289,1441,418,2024-01-01
67049,38294841,4109,31,2024-01-01
67050,38295394,232,164,2024-01-01
67051,38295946,2139,282,2024-01-01
67052,38296498,1988,455,2024-01-01
67053,38297050,4779,366,2024-01-01
67054,38297603,959,25,2024-01-01
67055,38298155,3767,439,2024-01-01
67056,38298707,1187,231,2024-01-01
67057,38299260,1364,348,2024-01-01
67058,38299812,778,457,2024-01-01
67059,38300364,3897,17,2024-01-01
67060,38300917,1621,351,2024-01-01
67061,38301469,1198,192,2024-01-01
67062,38302021,839,427,2024-01-01
67063,38302573,1313,313,2024-01-01
67064,38303126,4675,406,2024-01-01
67065,38303678,1957,259,2024-01-01
67066,38304230,1527,53,2024-01-01
67067,38304783,2401,81,2024-01-01
67068,38305335,2011,253,2024-01-01
67069,38305887,1348,304,2024-01-01
67070,38306440,3688,192,2024-01-01
67071,38306992,2402,315,2024-01-01
67072,38307544,4691,172,2024-01-01
67073,38308096,3811,338,2024-01-01
67074,38308649,2665,130,2024-01-01
67075,38309201,3987,153,2024-01-01
67076,38309753,2754,92,2024-01-01
67077,38310306,4503,213,2024-01-01
67078,38310858,1921,335,2024-01-01
67079,38311410,3790,418,2024-01-01
67080,38311963,520,184,2024-01-01
67081,38312515,2169,263,2024-01-01
67082,38313067,2263,25,2024-01-01
67083,38313619,3569,404,2024-01-01
67084,38314172,3531,446,2024-01-01
67085,38314724,4015,351,2024-01-01
67086,38315276,2088,177,2024-01-01
67087,38315829,1707,70,2024-01-01
67088,38316381,2038,151,2024-01-01
67089,38316933,3066,87,2024-01-01
67090,38317486,3211,210,2024-01-01
67091,38318038,209,358,2024-01-01
67092,38318590,4833,304,2024-01-01
67093,38319142,1798,364,2024-01-01
67094,38319695,3772,258,2024-01-01
67095,38320247,3426,274,2024-01-01
67096,38320799,4077,343,2024-01-01
67097,38321352,161,366,2024-01-01
67098,38321904,1116,45,2024-01-01
67099,38322456,2876,305,2024-01-01
67100,38323009,4713,331,2024-01-01
67101,38323561,483,132,2024-01-01
67102,38324113,2332,130,2024-01-01
67103,38324665,3807,99,2024-01-01
67104,38325218,4565,370,2024-01-01
67105,38325770,543,171,2024-01-01
67106,38326322,3992,401,2024-01-01
67107,38326875,1250,273,2024-01-01
67108,38327427,2952,334,2024-01-01
67109,38327979,4176,121,2024-01-01
67110,38328532,145,426,2024-01-01
67111,38329084,1213,258,2024-01-01
67112,38329636,442,285,2024-01-01
67113,38330188,3471,481,2024-01-01
67114,38330741,4640,197,2024-01-01
67115,38331293,942,130,2024-01-01
67116,38331845,1971,169,2024-01-01
67117,38332398,3757,498,2024-01-01
67118,38332950,434,125,2024-01-01
67119,38333502,3205,178,2024-01-01
67120,38334055,2911,109,2024-01-01
67121,38334607,4434,306,2024-01-01
67122,38335159,2436,413,2024-01-01
67123,38335711,1326,88,2024-01-01
67124,38336264,1742,393,2024-01-01
67125,38336816,1444,164,2024-01-01
67126,38337368,2878,405,2024-01-01
67127,38337921,1328,315,2024-01-01
67128,38338473,3359,74,2024-01-01
67129,38339025,3567,138,2024-01-01
67130,38339578,3604,342,2024-01-01
67131,38340130,4347,50,2024-01-01
67132,38340682,3465,77,2024-01-01
67133,38341234,3043,277,2024-01-01
67134,38341787,3702,436,2024-01-01
67135,38342339,4980,478,2024-01-01
67136,38342891,1574,436,2024-01-01
67137,38343444,1709,356,2024-01-01
67138,38343996,2564,416,2024-01-01
67139,38344548,3952,77,2024-01-01
67140,38345101,654,161,2024-01-01
67141,38345653,487,268,2024-01-01
67142,38346205,4694,43,2024-01-01
67143,38346757,1685,323,2024-01-01
67144,38347310,3948,406,2024-01-01
67145,38347862,2044,453,2024-01-01
67146,38348414,3137,439,2024-01-01
67147,38348967,2525,51,2024-01-01
67148,38349519,3619,257,2024-01-01
67149,38350071,1781,398,2024-01-01
67150,38350624,4035,406,2024-01-01
67151,38351176,3778,198,2024-01-01
67152,38351728,2615,380,2024-01-01
67153,38352280,4750,59,2024-01-01
67154,38352833,3883,243,2024-01-01
67155,38353385,823,137,2024-01-01
67156,38353937,4305,183,2024-01-01
67157,38354490,4799,357,2024-01-01
67158,38355042,2389,18,2024-01-01
67159,38355594,3112,388,2024-01-01
67160,38356147,3856,118,2024-01-01
67161,38356699,2276,482,2024-01-01
67162,38357251,3825,330,2024-01-01
67163,38357803,4681,132,2024-01-01
67164,38358356,3573,487,2024-01-01
67165,38358908,2712,471,2024-01-01
67166,38359460,3372,107,2024-01-01
67167,38360013,284,445,2024-01-01
67168,38360565,2377,417,2024-01-01
67169,38361117,4189,238,2024-01-01
67170,38361670,547,14,2024-01-01
67171,38362222,1409,364,2024-01-01
67172,38362774,1885,446,2024-01-01
67173,38363326,970,494,2024-01-01
67174,38363879,4909,313,2024-01-01
67175,38364431,3372,24,2024-01-01
67176,38364983,4813,489,2024-01-01
67177,38365536,4078,171,2024-01-01
67178,38366088,4996,98,2024-01-01
67179,38366640,369,248,2024-01-01
67180,38367193,4739,304,2024-01-01
67181,38367745,4119,31,2024-01-01
67182,38368297,911,447,2024-01-01
67183,38368849,1479,227,2024-01-01
67184,38369402,2742,463,2024-01-01
67185,38369954,850,489,2024-01-01
67186,38370506,4298,433,2024-01-01
67187,38371059,4919,240,2024-01-01
67188,38371611,725,200,2024-01-01
67189,38372163,3600,134,2024-01-01
67190,38372716,4209,71,2024-01-01
67191,38373268,4662,108,2024-01-01
67192,38373820,1448,485,2024-01-01
67193,38374372,3964,407,2024-01-01
67194,38374925,2343,339,2024-01-01
67195,38375477,1731,19,2024-01-01
67196,38376029,544,73,2024-01-01
67197,38376582,4847,323,2024-01-01
67198,38377134,4186,271,2024-01-01
67199,38377686,4715,76,2024-01-01
67200,38378239,216,259,2024-01-01
67201,38378791,4953,212,2024-01-01
67202,38379343,3843,380,2024-01-01
67203,38379895,306,221,2024-01-01
67204,38380448,971,270,2024-01-01
67205,38381000,2882,131,2024-01-01
67206,38381552,3987,224,2024-01-01
67207,38382105,876,130,2024-01-01
67208,38382657,2221,290,2024-01-01
67209,38383209,3763,273,2024-01-01
67210,38383762,3955,235,2024-01-01
67211,38384314,1486,237,2024-01-01
67212,38384866,4848,164,2024-01-01
67213,38385418,1908,261,2024-01-01
67214,38385971,2948,241,2024-01-01
67215,38386523,3019,86,2024-01-01
67216,38387075,643,359,2024-01-01
67217,38387628,2011,110,2024-01-01
67218,38388180,3762,203,2024-01-01
67219,38388732,837,396,2024-01-01
67220,38389285,1779,286,2024-01-01
67221,38389837,3310,391,2024-01-01
67222,38390389,2116,396,2024-01-01
67223,38390941,2344,70,2024-01-01
67224,38391494,4390,403,2024-01-01
67225,38392046,1203,340,2024-01-01
67226,38392598,2996,282,2024-01-01
67227,38393151,2559,375,2024-01-01
67228,38393703,1597,226,2024-01-01
67229,38394255,1447,366,2024-01-01
67230,38394808,3048,122,2024-01-01
67231,38395360,1805,295,2024-01-01
67232,38395912,2796,231,2024-01-01
67233,38396464,4248,350,2024-01-01
67234,38397017,850,112,2024-01-01
67235,38397569,4048,117,2024-01-01
67236,38398121,2851,55,2024-01-01
67237,38398674,2737,219,2024-01-01
67238,38399226,357,344,2024-01-01
67239,38399778,2732,297,2024-01-01
67240,38400331,4911,458,2024-01-01
67241,38400883,3798,340,2024-01-01
67242,38401435,513,209,2024-01-01
67243,38401987,2496,204,2024-01-01
67244,38402540,1556,228,2024-01-01
67245,38403092,3925,287,2024-01-01
67246,38403644,2281,105,2024-01-01
67247,38404197,3676,283,2024-01-01
67248,38404749,2621,279,2024-01-01
67249,38405301,252,30,2024-01-01
67250,38405854,4116,42,2024-01-01
67251,38406406,2927,289,2024-01-01
67252,38406958,2384,199,2024-01-01
67253,38407510,315,210,2024-01-01
67254,38408063,1795,204,2024-01-01
67255,38408615,4055,391,2024-01-01
67256,38409167,2601,326,2024-01-01
67257,38409720,1777,39,2024-01-01
67258,38410272,3263,180,2024-01-01
67259,38410824,655,180,2024-01-01
67260,38411377,2205,359,2024-01-01
67261,38411929,4959,44,2024-01-01
67262,38412481,3790,306,2024-01-01
67263,38413033,2879,483,2024-01-01
67264,38413586,2016,204,2024-01-01
67265,38414138,4747,384,2024-01-01
67266,38414690,1891,479,2024-01-01
67267,38415243,4207,43,2024-01-01
67268,38415795,2662,436,2024-01-01
67269,38416347,4377,51,2024-01-01
67270,38416900,1759,276,2024-01-01
67271,38417452,3196,20,2024-01-01
67272,38418004,2703,119,2024-01-01
67273,38418556,1709,189,2024-01-01
67274,38419109,2276,341,2024-01-01
67275,38419661,3416,21,2024-01-01
67276,38420213,4568,199,2024-01-01
67277,38420766,2247,239,2024-01-01
67278,38421318,2359,365,2024-01-01
67279,38421870,2992,330,2024-01-01
67280,38422423,1800,146,2024-01-01
67281,38422975,2190,458,2024-01-01
67282,38423527,153,230,2024-01-01
67283,38424079,4853,231,2024-01-01
67284,38424632,1916,494,2024-01-01
67285,38425184,2564,323,2024-01-01
67286,38425736,2245,444,2024-01-01
67287,38426289,4682,170,2024-01-01
67288,38426841,4696,183,2024-01-01
67289,38427393,3903,395,2024-01-01
67290,38427946,181,259,2024-01-01
67291,38428498,2637,326,2024-01-01
67292,38429050,1725,206,2024-01-01
67293,38429602,1610,457,2024-01-01
67294,38430155,1338,339,2024-01-01
