listing_id,avg_rating,total_reviews,total_sales
33979721,2.0,1,98
33980274,2.0,1,51
33980826,3.0,1,35
33981378,2.0,1,46
33981931,5.0,1,11
33982483,2.0,1,79
33983035,4.0,1,29
33983587,3.0,1,3
33984140,2.0,1,92
33984692,3.0,1,21
33985244,3.0,1,57
33985797,5.0,1,89
33986349,2.0,1,67
33986901,3.0,1,65
33987454,3.0,1,53
33988006,5.0,1,41
33988558,5.0,1,4
33989110,5.0,1,50
33989663,2.0,1,97
33990215,2.0,1,23
33990767,5.0,1,79
33991320,5.0,1,50
33991872,5.0,1,7
33992424,5.0,1,83
33992977,2.0,1,93
33993529,2.0,1,54
33994081,5.0,1,37
33994633,4.0,1,75
33995186,3.0,1,58
33995738,3.0,1,35
33996290,4.0,1,16
33996843,5.0,1,99
33997395,2.0,1,36
33997947,4.0,1,48
33998500,2.0,1,47
33999052,2.0,1,70
33999604,5.0,1,61
34000156,3.0,1,38
34000709,3.0,1,90
34001261,2.0,1,12
34001813,4.0,1,48
34002366,2.0,1,46
34002918,3.0,1,33
34003470,5.0,1,98
34004023,5.0,1,1
34004575,5.0,1,58
34005127,2.0,1,64
34005679,2.0,1,57
34006232,3.0,1,76
34006784,5.0,1,55
34007336,4.0,1,45
34007889,3.0,1,19
34008441,3.0,1,82
34008993,3.0,1,26
34009546,4.0,1,55
34010098,4.0,1,18
34010650,5.0,1,5
34011202,2.0,1,24
34011755,5.0,1,73
34012307,5.0,1,67
34012859,3.0,1,75
34013412,4.0,1,75
34013964,5.0,1,8
34014516,2.0,1,84
34015069,5.0,1,44
34015621,5.0,1,28
34016173,3.0,1,64
34016725,5.0,1,39
34017278,5.0,1,89
34017830,3.0,1,34
34018382,5.0,1,60
34018935,3.0,1,71
34019487,2.0,1,35
34020039,4.0,1,94
34020592,2.0,1,45
34021144,3.0,1,55
34021696,3.0,1,23
34022248,5.0,1,57
34022801,3.0,1,39
34023353,4.0,1,41
34023905,4.0,1,21
34024458,5.0,1,35
34025010,2.0,1,16
34025562,4.0,1,48
34026115,3.0,1,73
34026667,3.0,1,80
34027219,3.0,1,16
34027771,5.0,1,51
34028324,2.0,1,5
34028876,5.0,1,48
34029428,4.0,1,61
34029981,5.0,1,71
34030533,3.0,1,2
34031085,5.0,1,4
34031638,2.0,1,35
34032190,3.0,1,50
34032742,3.0,1,76
34033294,2.0,1,59
34033847,4.0,1,64
34034399,4.0,1,81
34034951,5.0,1,5
34035504,4.0,1,21
34036056,2.0,1,95
34036608,4.0,1,67
34037161,2.0,1,84
34037713,3.0,1,86
34038265,4.0,1,43
34038817,3.0,1,50
34039370,5.0,1,90
34039922,3.0,1,49
34040474,3.0,1,8
34041027,4.0,1,40
34041579,5.0,1,67
34042131,4.0,1,5
34042684,2.0,1,51
34043236,2.0,1,40
34043788,4.0,1,28
34044340,5.0,1,31
34044893,4.0,1,47
34045445,5.0,1,49
34045997,4.0,1,5
34046550,2.0,1,76
34047102,3.0,1,72
34047654,2.0,1,18
34048207,3.0,1,24
34048759,3.0,1,95
34049311,4.0,1,61
34049863,4.0,1,19
34050416,4.0,1,63
34050968,4.0,1,42
34051520,2.0,1,79
34052073,4.0,1,92
34052625,4.0,1,64
34053177,5.0,1,82
34053730,5.0,1,94
34054282,4.0,1,35
34054834,4.0,1,58
34055386,2.0,1,5
34055939,3.0,1,90
34056491,4.0,1,24
34057043,2.0,1,39
34057596,2.0,1,88
34058148,5.0,1,70
34058700,3.0,1,28
34059253,3.0,1,79
34059805,3.0,1,54
34060357,2.0,1,93
34060909,3.0,1,38
34061462,3.0,1,39
34062014,4.0,1,36
34062566,3.0,1,43
34063119,2.0,1,19
34063671,2.0,1,81
34064223,4.0,1,26
34064776,3.0,1,76
34065328,5.0,1,56
34065880,2.0,1,47
34066432,2.0,1,26
34066985,2.0,1,91
34067537,5.0,1,30
34068089,5.0,1,84
34068642,5.0,1,74
34069194,5.0,1,4
34069746,2.0,1,66
34070299,4.0,1,80
34070851,3.0,1,69
34071403,4.0,1,27
34071955,5.0,1,15
34072508,5.0,1,21
34073060,4.0,1,74
34073612,3.0,1,64
34074165,2.0,1,13
34074717,5.0,1,21
34075269,4.0,1,1
34075822,3.0,1,94
34076374,5.0,1,65
34076926,4.0,1,7
34077478,4.0,1,73
34078031,3.0,1,23
34078583,2.0,1,69
34079135,5.0,1,75
34079688,4.0,1,99
34080240,3.0,1,15
34080792,4.0,1,3
34081345,4.0,1,7
34081897,3.0,1,55
34082449,5.0,1,25
34083001,3.0,1,96
34083554,4.0,1,98
34084106,4.0,1,15
34084658,3.0,1,2
34085211,4.0,1,72
34085763,5.0,1,26
34086315,4.0,1,6
34086868,2.0,1,11
34087420,5.0,1,19
34087972,3.0,1,37
34088524,2.0,1,39
34089077,5.0,1,3
34089629,4.0,1,56
34090181,4.0,1,54
34090734,5.0,1,87
34091286,2.0,1,20
34091838,4.0,1,65
34092391,4.0,1,21
34092943,5.0,1,76
34093495,3.0,1,70
34094047,3.0,1,87
34094600,2.0,1,87
34095152,4.0,1,88
34095704,3.0,1,14
34096257,4.0,1,26
34096809,4.0,1,54
34097361,5.0,1,22
34097914,4.0,1,38
34098466,2.0,1,30
34099018,4.0,1,1
34099570,3.0,1,12
34100123,4.0,1,22
34100675,3.0,1,40
34101227,3.0,1,65
34101780,4.0,1,35
34102332,4.0,1,33
34102884,2.0,1,52
34103437,3.0,1,33
34103989,2.0,1,2
34104541,3.0,1,30
34105093,2.0,1,12
34105646,4.0,1,76
34106198,5.0,1,40
34106750,4.0,1,36
34107303,5.0,1,18
34107855,2.0,1,14
34108407,3.0,1,68
34108960,5.0,1,78
34109512,4.0,1,76
34110064,3.0,1,67
34110616,2.0,1,57
34111169,3.0,1,54
34111721,2.0,1,25
34112273,3.0,1,53
34112826,2.0,1,9
34113378,3.0,1,1
34113930,2.0,1,46
34114483,5.0,1,59
34115035,3.0,1,12
34115587,3.0,1,17
34116139,5.0,1,39
34116692,4.0,1,42
34117244,5.0,1,33
34117796,2.0,1,21
34118349,4.0,1,65
34118901,2.0,1,47
34119453,5.0,1,88
34120006,5.0,1,45
34120558,3.0,1,63
34121110,3.0,1,10
34121662,4.0,1,59
34122215,4.0,1,8
34122767,2.0,1,38
34123319,4.0,1,88
34123872,4.0,1,57
34124424,4.0,1,32
34124976,5.0,1,4
34125529,4.0,1,25
34126081,2.0,1,61
34126633,3.0,1,23
34127185,4.0,1,31
34127738,3.0,1,67
34128290,4.0,1,37
34128842,4.0,1,64
34129395,4.0,1,27
34129947,3.0,1,1
34130499,3.0,1,40
34131052,2.0,1,95
34131604,5.0,1,25
34132156,3.0,1,91
34132708,4.0,1,26
34133261,3.0,1,76
34133813,5.0,1,19
34134365,5.0,1,25
34134918,2.0,1,67
34135470,5.0,1,89
34136022,3.0,1,38
34136575,3.0,1,93
34137127,3.0,1,84
34137679,3.0,1,20
34138231,2.0,1,42
34138784,2.0,1,83
34139336,2.0,1,13
34139888,3.0,1,9
34140441,3.0,1,7
34140993,4.0,1,73
34141545,3.0,1,6
34142098,5.0,1,1
34142650,2.0,1,16
34143202,4.0,1,26
34143754,3.0,1,99
34144307,4.0,1,71
34144859,2.0,1,25
34145411,2.0,1,2
34145964,5.0,1,16
34146516,2.0,1,49
34147068,5.0,1,34
34147621,5.0,1,81
34148173,2.0,1,82
34148725,4.0,1,98
34149277,4.0,1,8
34149830,5.0,1,37
34150382,2.0,1,84
34150934,2.0,1,20
34151487,3.0,1,34
34152039,4.0,1,56
34152591,2.0,1,1
34153144,2.0,1,87
34153696,2.0,1,72
34154248,3.0,1,68
34154800,5.0,1,62
34155353,5.0,1,84
34155905,3.0,1,54
34156457,5.0,1,15
34157010,2.0,1,29
34157562,4.0,1,70
34158114,4.0,1,96
34158667,4.0,1,55
34159219,3.0,1,60
34159771,4.0,1,74
34160323,2.0,1,8
34160876,5.0,1,74
34161428,5.0,1,34
34161980,3.0,1,66
34162533,2.0,1,96
34163085,4.0,1,11
34163637,2.0,1,45
34164190,3.0,1,72
34164742,2.0,1,35
34165294,4.0,1,93
34165846,4.0,1,7
34166399,4.0,1,81
34166951,5.0,1,80
34167503,5.0,1,47
34168056,4.0,1,7
34168608,2.0,1,41
34169160,4.0,1,59
34169713,4.0,1,34
34170265,3.0,1,88
34170817,5.0,1,22
34171369,3.0,1,37
34171922,3.0,1,12
34172474,2.0,1,16
34173026,4.0,1,91
34173579,3.0,1,28
34174131,4.0,1,3
34174683,4.0,1,42
34175236,2.0,1,78
34175788,2.0,1,41
34176340,3.0,1,30
34176892,3.0,1,90
34177445,5.0,1,14
34177997,4.0,1,67
34178549,2.0,1,85
34179102,2.0,1,39
34179654,4.0,1,33
34180206,5.0,1,37
34180759,3.0,1,27
34181311,4.0,1,43
34181863,3.0,1,10
34182415,2.0,1,50
34182968,2.0,1,31
34183520,3.0,1,13
34184072,4.0,1,75
34184625,5.0,1,92
34185177,3.0,1,78
34185729,4.0,1,47
34186282,2.0,1,19
34186834,2.0,1,73
34187386,2.0,1,73
34187938,2.0,1,23
34188491,3.0,1,77
34189043,5.0,1,79
34189595,2.0,1,66
34190148,3.0,1,26
34190700,3.0,1,5
34191252,5.0,1,16
34191805,3.0,1,32
34192357,3.0,1,62
34192909,5.0,1,96
34193461,3.0,1,24
34194014,5.0,1,90
34194566,3.0,1,9
34195118,4.0,1,93
34195671,5.0,1,46
34196223,3.0,1,90
34196775,4.0,1,80
34197328,5.0,1,21
34197880,3.0,1,22
34198432,4.0,1,80
34198984,3.0,1,70
34199537,5.0,1,61
34200089,4.0,1,18
34200641,4.0,1,51
34201194,2.0,1,6
34201746,3.0,1,15
34202298,3.0,1,72
34202851,4.0,1,71
34203403,3.0,1,55
34203955,2.0,1,42
34204507,3.0,1,24
34205060,2.0,1,6
34205612,2.0,1,10
34206164,5.0,1,81
34206717,2.0,1,88
34207269,5.0,1,40
34207821,3.0,1,53
34208374,5.0,1,55
34208926,2.0,1,37
34209478,3.0,1,58
34210030,2.0,1,68
34210583,3.0,1,53
34211135,3.0,1,74
34211687,3.0,1,37
34212240,4.0,1,4
34212792,4.0,1,84
34213344,4.0,1,99
34213897,4.0,1,5
34214449,2.0,1,81
34215001,4.0,1,61
34215553,4.0,1,71
34216106,4.0,1,55
34216658,5.0,1,51
34217210,5.0,1,62
34217763,5.0,1,67
34218315,3.0,1,76
34218867,5.0,1,46
34219420,5.0,1,10
34219972,5.0,1,30
34220524,5.0,1,7
34221076,2.0,1,34
34221629,3.0,1,92
34222181,5.0,1,92
34222733,5.0,1,79
34223286,3.0,1,79
34223838,3.0,1,9
34224390,2.0,1,81
34224943,3.0,1,72
34225495,3.0,1,35
34226047,3.0,1,13
34226599,5.0,1,35
34227152,2.0,1,84
34227704,2.0,1,3
34228256,4.0,1,20
34228809,4.0,1,86
34229361,3.0,1,77
34229913,3.0,1,51
34230466,3.0,1,98
34231018,5.0,1,87
34231570,2.0,1,98
34232122,5.0,1,36
34232675,3.0,1,66
34233227,2.0,1,16
34233779,3.0,1,45
34234332,5.0,1,48
34234884,4.0,1,94
34235436,2.0,1,90
34235989,2.0,1,49
34236541,4.0,1,23
34237093,5.0,1,13
34237645,4.0,1,90
34238198,4.0,1,33
34238750,2.0,1,96
34239302,5.0,1,86
34239855,3.0,1,1
34240407,2.0,1,61
34240959,5.0,1,70
34241512,5.0,1,59
34242064,5.0,1,37
34242616,2.0,1,17
34243168,2.0,1,26
34243721,4.0,1,27
34244273,5.0,1,74
34244825,5.0,1,62
34245378,4.0,1,26
34245930,5.0,1,1
34246482,3.0,1,81
34247035,4.0,1,58
34247587,2.0,1,4
34248139,2.0,1,84
34248691,3.0,1,19
34249244,3.0,1,93
34249796,4.0,1,9
34250348,5.0,1,59
34250901,2.0,1,72
34251453,2.0,1,33
34252005,4.0,1,14
34252558,4.0,1,32
34253110,5.0,1,32
34253662,5.0,1,90
34254214,3.0,1,75
34254767,2.0,1,37
34255319,5.0,1,72
34255871,4.0,1,4
34256424,5.0,1,47
34256976,3.0,1,22
34257528,4.0,1,94
34258081,2.0,1,56
34258633,3.0,1,7
34259185,2.0,1,53
34259737,3.0,1,28
34260290,4.0,1,26
34260842,5.0,1,77
34261394,3.0,1,52
34261947,4.0,1,81
34262499,3.0,1,47
34263051,4.0,1,61
34263604,5.0,1,52
34264156,4.0,1,69
34264708,4.0,1,2
34265260,2.0,1,60
34265813,2.0,1,30
34266365,4.0,1,62
34266917,4.0,1,6
34267470,3.0,1,56
34268022,3.0,1,85
34268574,2.0,1,39
34269127,4.0,1,24
34269679,3.0,1,40
34270231,4.0,1,56
34270783,5.0,1,55
34271336,2.0,1,86
34271888,2.0,1,40
34272440,3.0,1,72
34272993,2.0,1,31
34273545,3.0,1,17
34274097,2.0,1,95
34274650,3.0,1,7
34275202,5.0,1,32
34275754,3.0,1,80
34276306,5.0,1,27
34276859,4.0,1,65
34277411,2.0,1,49
34277963,2.0,1,62
34278516,4.0,1,65
34279068,5.0,1,71
34279620,3.0,1,63
34280173,4.0,1,61
34280725,5.0,1,23
34281277,2.0,1,44
34281829,3.0,1,23
34282382,5.0,1,57
34282934,2.0,1,47
34283486,3.0,1,97
34284039,2.0,1,42
34284591,2.0,1,98
34285143,4.0,1,2
34285696,5.0,1,64
34286248,5.0,1,42
34286800,5.0,1,91
34287352,3.0,1,25
34287905,2.0,1,14
34288457,5.0,1,65
34289009,4.0,1,33
34289562,3.0,1,43
34290114,3.0,1,23
34290666,2.0,1,10
34291219,4.0,1,54
34291771,5.0,1,83
34292323,4.0,1,5
34292875,3.0,1,20
34293428,4.0,1,89
34293980,3.0,1,53
34294532,2.0,1,49
34295085,2.0,1,79
34295637,4.0,1,97
34296189,4.0,1,85
34296742,2.0,1,76
34297294,5.0,1,69
34297846,4.0,1,97
34298398,5.0,1,65
34298951,5.0,1,65
34299503,2.0,1,93
34300055,5.0,1,49
34300608,2.0,1,92
34301160,4.0,1,58
34301712,2.0,1,32
34302265,5.0,1,6
34302817,4.0,1,21
34303369,2.0,1,39
34303921,5.0,1,64
34304474,3.0,1,48
34305026,2.0,1,70
34305578,2.0,1,78
34306131,4.0,1,97
34306683,5.0,1,46
34307235,4.0,1,49
34307788,2.0,1,26
34308340,3.0,1,56
34308892,3.0,1,61
34309444,5.0,1,87
34309997,2.0,1,79
34310549,2.0,1,64
34311101,4.0,1,21
34311654,3.0,1,75
34312206,3.0,1,93
34312758,5.0,1,90
34313311,4.0,1,16
34313863,2.0,1,55
34314415,2.0,1,16
34314967,3.0,1,73
34315520,3.0,1,29
34316072,4.0,1,45
34316624,4.0,1,19
34317177,5.0,1,9
34317729,3.0,1,57
34318281,5.0,1,81
34318834,2.0,1,76
34319386,5.0,1,32
34319938,5.0,1,28
34320490,2.0,1,67
34321043,4.0,1,74
34321595,3.0,1,78
34322147,2.0,1,90
34322700,5.0,1,68
34323252,3.0,1,34
34323804,3.0,1,13
34324357,5.0,1,28
34324909,2.0,1,96
34325461,4.0,1,38
34326013,4.0,1,19
34326566,4.0,1,13
34327118,5.0,1,70
34327670,2.0,1,98
34328223,3.0,1,74
34328775,4.0,1,69
34329327,3.0,1,79
34329880,5.0,1,21
34330432,4.0,1,45
34330984,3.0,1,29
34331536,5.0,1,90
34332089,4.0,1,8
34332641,5.0,1,29
34333193,4.0,1,63
34333746,3.0,1,21
34334298,2.0,1,43
34334850,4.0,1,29
34335403,2.0,1,24
34335955,3.0,1,46
34336507,5.0,1,71
34337059,5.0,1,62
34337612,4.0,1,95
34338164,2.0,1,39
34338716,5.0,1,67
34339269,2.0,1,72
34339821,5.0,1,70
34340373,4.0,1,2
34340926,3.0,1,59
34341478,5.0,1,26
34342030,3.0,1,15
34342582,4.0,1,33
34343135,4.0,1,64
34343687,2.0,1,96
34344239,4.0,1,42
34344792,5.0,1,50
34345344,4.0,1,53
34345896,5.0,1,56
34346449,5.0,1,6
34347001,2.0,1,71
34347553,4.0,1,26
34348105,2.0,1,86
34348658,5.0,1,51
34349210,4.0,1,31
34349762,3.0,1,90
34350315,3.0,1,91
34350867,4.0,1,98
34351419,3.0,1,66
34351972,2.0,1,29
34352524,2.0,1,31
34353076,4.0,1,81
34353628,2.0,1,12
34354181,3.0,1,60
34354733,3.0,1,45
34355285,4.0,1,51
34355838,4.0,1,26
34356390,4.0,1,52
34356942,2.0,1,94
34357495,2.0,1,38
34358047,2.0,1,14
34358599,5.0,1,66
34359151,3.0,1,29
34359704,5.0,1,26
34360256,5.0,1,19
34360808,4.0,1,69
34361361,2.0,1,37
34361913,5.0,1,49
34362465,5.0,1,31
34363018,3.0,1,93
34363570,4.0,1,65
34364122,5.0,1,48
34364674,3.0,1,7
34365227,2.0,1,56
34365779,4.0,1,28
34366331,3.0,1,69
34366884,4.0,1,23
34367436,2.0,1,80
34367988,5.0,1,74
34368541,5.0,1,5
34369093,2.0,1,3
34369645,5.0,1,21
34370197,2.0,1,29
34370750,5.0,1,50
34371302,2.0,1,24
34371854,3.0,1,87
34372407,2.0,1,98
34372959,5.0,1,67
34373511,4.0,1,59
34374064,4.0,1,26
34374616,2.0,1,41
34375168,5.0,1,14
34375720,4.0,1,88
34376273,2.0,1,12
34376825,4.0,1,12
34377377,4.0,1,46
34377930,5.0,1,9
34378482,3.0,1,37
34379034,5.0,1,73
34379587,3.0,1,59
34380139,3.0,1,11
34380691,2.0,1,21
34381243,4.0,1,16
34381796,3.0,1,50
34382348,5.0,1,48
34382900,2.0,1,10
34383453,3.0,1,70
34384005,2.0,1,83
34384557,4.0,1,9
34385110,3.0,1,51
34385662,2.0,1,11
34386214,2.0,1,81
34386766,4.0,1,27
34387319,4.0,1,26
34387871,5.0,1,37
34388423,2.0,1,46
34388976,4.0,1,11
34389528,4.0,1,66
34390080,4.0,1,75
34390633,3.0,1,94
34391185,4.0,1,13
34391737,3.0,1,9
34392289,4.0,1,46
34392842,5.0,1,65
34393394,4.0,1,4
34393946,4.0,1,41
34394499,5.0,1,91
34395051,2.0,1,96
34395603,5.0,1,70
34396156,4.0,1,79
34396708,4.0,1,52
34397260,5.0,1,1
34397812,2.0,1,61
34398365,5.0,1,1
34398917,3.0,1,96
34399469,5.0,1,24
34400022,2.0,1,59
34400574,4.0,1,89
34401126,2.0,1,57
34401679,2.0,1,80
34402231,2.0,1,44
34402783,2.0,1,7
34403335,2.0,1,66
34403888,2.0,1,87
34404440,3.0,1,87
34404992,4.0,1,98
34405545,2.0,1,79
34406097,5.0,1,64
34406649,5.0,1,29
34407202,2.0,1,64
34407754,4.0,1,41
34408306,5.0,1,21
34408858,2.0,1,9
34409411,5.0,1,21
34409963,5.0,1,61
34410515,3.0,1,53
34411068,3.0,1,51
34411620,2.0,1,47
34412172,4.0,1,48
34412725,4.0,1,1
34413277,3.0,1,90
34413829,4.0,1,94
34414381,4.0,1,14
34414934,2.0,1,47
34415486,2.0,1,90
34416038,2.0,1,40
34416591,4.0,1,92
34417143,2.0,1,80
34417695,3.0,1,8
34418248,4.0,1,60
34418800,4.0,1,78
34419352,5.0,1,92
34419904,3.0,1,1
34420457,2.0,1,96
34421009,5.0,1,32
34421561,2.0,1,38
34422114,5.0,1,54
34422666,2.0,1,23
34423218,2.0,1,54
34423771,4.0,1,48
34424323,4.0,1,99
34424875,3.0,1,60
34425427,5.0,1,94
34425980,5.0,1,95
34426532,5.0,1,13
34427084,5.0,1,84
34427637,3.0,1,15
34428189,3.0,1,53
34428741,4.0,1,58
34429294,2.0,1,22
34429846,5.0,1,15
34430398,3.0,1,85
34430950,3.0,1,8
34431503,5.0,1,74
34432055,3.0,1,93
34432607,3.0,1,76
34433160,4.0,1,44
34433712,2.0,1,51
34434264,4.0,1,43
34434817,2.0,1,93
34435369,4.0,1,20
34435921,3.0,1,51
34436473,3.0,1,52
34437026,3.0,1,35
34437578,3.0,1,17
34438130,4.0,1,13
34438683,2.0,1,96
34439235,4.0,1,82
34439787,2.0,1,23
34440340,4.0,1,51
34440892,5.0,1,44
34441444,4.0,1,18
34441996,5.0,1,45
34442549,5.0,1,79
34443101,2.0,1,66
34443653,4.0,1,48
34444206,4.0,1,16
34444758,4.0,1,31
34445310,4.0,1,62
34445863,5.0,1,99
34446415,3.0,1,46
34446967,4.0,1,66
34447519,2.0,1,53
34448072,3.0,1,89
34448624,2.0,1,87
34449176,4.0,1,2
34449729,2.0,1,87
34450281,4.0,1,20
34450833,2.0,1,30
34451386,2.0,1,54
34451938,2.0,1,37
34452490,4.0,1,6
34453042,5.0,1,25
34453595,3.0,1,15
34454147,4.0,1,30
34454699,5.0,1,17
34455252,3.0,1,80
34455804,5.0,1,27
34456356,2.0,1,13
34456909,2.0,1,12
34457461,5.0,1,67
34458013,3.0,1,67
34458565,3.0,1,48
34459118,3.0,1,59
34459670,5.0,1,22
34460222,2.0,1,14
34460775,4.0,1,66
34461327,5.0,1,1
34461879,2.0,1,75
34462432,5.0,1,58
34462984,4.0,1,78
34463536,3.0,1,8
34464088,2.0,1,96
34464641,2.0,1,96
34465193,5.0,1,96
34465745,2.0,1,12
34466298,2.0,1,95
34466850,5.0,1,72
34467402,4.0,1,81
34467955,4.0,1,42
34468507,3.0,1,13
34469059,5.0,1,44
34469611,2.0,1,9
34470164,3.0,1,19
34470716,4.0,1,10
34471268,2.0,1,78
34471821,2.0,1,94
34472373,4.0,1,70
34472925,3.0,1,81
34473478,4.0,1,81
34474030,2.0,1,49
34474582,4.0,1,23
34475134,4.0,1,86
34475687,2.0,1,36
34476239,5.0,1,44
34476791,5.0,1,29
34477344,3.0,1,96
34477896,2.0,1,41
34478448,5.0,1,82
34479001,4.0,1,37
34479553,4.0,1,15
34480105,2.0,1,66
34480657,5.0,1,39
34481210,3.0,1,40
34481762,4.0,1,51
34482314,3.0,1,53
34482867,3.0,1,52
34483419,2.0,1,89
34483971,2.0,1,18
34484524,2.0,1,6
34485076,4.0,1,23
34485628,4.0,1,68
34486180,2.0,1,57
34486733,3.0,1,15
34487285,5.0,1,32
34487837,4.0,1,49
34488390,2.0,1,41
34488942,2.0,1,26
34489494,4.0,1,79
34490047,2.0,1,5
34490599,3.0,1,1
34491151,3.0,1,96
34491703,3.0,1,32
34492256,3.0,1,99
34492808,3.0,1,87
34493360,4.0,1,33
34493913,2.0,1,92
34494465,3.0,1,94
34495017,3.0,1,31
34495570,3.0,1,5
34496122,5.0,1,96
34496674,4.0,1,87
34497226,3.0,1,59
34497779,4.0,1,2
34498331,5.0,1,57
34498883,3.0,1,75
34499436,3.0,1,71
34499988,3.0,1,88
34500540,4.0,1,24
34501093,3.0,1,2
34501645,5.0,1,46
34502197,5.0,1,88
34502749,2.0,1,80
34503302,4.0,1,94
34503854,3.0,1,73
34504406,3.0,1,40
34504959,5.0,1,11
34505511,4.0,1,39
34506063,5.0,1,77
34506616,4.0,1,41
34507168,4.0,1,96
34507720,3.0,1,29
34508272,2.0,1,17
34508825,5.0,1,5
34509377,3.0,1,14
34509929,5.0,1,26
34510482,5.0,1,61
34511034,4.0,1,14
34511586,3.0,1,29
34512139,2.0,1,27
34512691,3.0,1,97
34513243,3.0,1,91
34513795,2.0,1,11
34514348,2.0,1,57
34514900,5.0,1,93
34515452,3.0,1,55
34516005,2.0,1,18
34516557,2.0,1,11
34517109,5.0,1,83
34517662,5.0,1,89
34518214,5.0,1,32
34518766,4.0,1,75
34519318,2.0,1,40
34519871,2.0,1,30
34520423,2.0,1,44
34520975,3.0,1,55
34521528,3.0,1,27
34522080,2.0,1,78
34522632,4.0,1,41
34523185,4.0,1,52
34523737,5.0,1,12
34524289,3.0,1,18
34524841,5.0,1,87
34525394,3.0,1,61
34525946,5.0,1,67
34526498,5.0,1,52
34527051,3.0,1,49
34527603,2.0,1,64
34528155,4.0,1,54
34528708,4.0,1,20
34529260,2.0,1,92
34529812,4.0,1,84
34530364,5.0,1,23
34530917,5.0,1,22
34531469,4.0,1,50
34532021,2.0,1,16
34532574,3.0,1,8
34533126,3.0,1,47
34533678,5.0,1,96
34534231,3.0,1,10
34534783,4.0,1,38
34535335,5.0,1,93
34535887,2.0,1,47
34536440,2.0,1,28
34536992,3.0,1,91
34537544,2.0,1,87
34538097,2.0,1,95
34538649,5.0,1,27
34539201,4.0,1,70
34539754,3.0,1,81
34540306,4.0,1,75
34540858,5.0,1,29
34541410,4.0,1,69
34541963,3.0,1,89
34542515,2.0,1,97
34543067,3.0,1,73
34543620,2.0,1,43
34544172,4.0,1,26
34544724,5.0,1,83
34545277,4.0,1,85
34545829,4.0,1,76
34546381,2.0,1,55
34546933,5.0,1,6
34547486,4.0,1,77
34548038,4.0,1,45
34548590,4.0,1,99
34549143,2.0,1,67
34549695,5.0,1,58
34550247,5.0,1,49
34550800,4.0,1,19
34551352,5.0,1,22
34551904,5.0,1,30
34552456,5.0,1,93
34553009,3.0,1,67
34553561,4.0,1,74
34554113,5.0,1,63
34554666,3.0,1,33
34555218,4.0,1,95
34555770,4.0,1,54
34556323,5.0,1,48
34556875,5.0,1,2
34557427,2.0,1,7
34557979,5.0,1,13
34558532,4.0,1,52
34559084,5.0,1,42
34559636,4.0,1,51
34560189,3.0,1,58
34560741,2.0,1,77
34561293,5.0,1,39
34561846,3.0,1,67
34562398,4.0,1,2
34562950,4.0,1,60
34563502,4.0,1,87
34564055,3.0,1,29
34564607,4.0,1,13
34565159,2.0,1,64
34565712,3.0,1,10
34566264,3.0,1,85
34566816,3.0,1,97
34567369,2.0,1,21
34567921,2.0,1,69
34568473,5.0,1,30
34569025,3.0,1,10
34569578,3.0,1,71
34570130,5.0,1,72
34570682,3.0,1,71
34571235,5.0,1,78
34571787,5.0,1,30
34572339,4.0,1,9
34572892,4.0,1,72
34573444,4.0,1,10
34573996,2.0,1,7
34574548,5.0,1,87
34575101,3.0,1,30
34575653,4.0,1,46
34576205,5.0,1,56
34576758,2.0,1,74
34577310,4.0,1,73
34577862,5.0,1,60
34578415,5.0,1,86
34578967,5.0,1,72
34579519,2.0,1,45
34580071,3.0,1,7
34580624,3.0,1,30
34581176,2.0,1,76
34581728,3.0,1,35
34582281,5.0,1,75
34582833,4.0,1,72
34583385,2.0,1,4
34583938,5.0,1,7
34584490,3.0,1,55
34585042,4.0,1,56
34585594,4.0,1,7
34586147,4.0,1,52
34586699,2.0,1,48
34587251,5.0,1,27
34587804,3.0,1,11
34588356,4.0,1,76
34588908,3.0,1,66
34589461,2.0,1,48
34590013,5.0,1,33
34590565,4.0,1,25
34591117,2.0,1,24
34591670,3.0,1,51
34592222,2.0,1,47
34592774,3.0,1,80
34593327,4.0,1,24
34593879,3.0,1,26
34594431,4.0,1,47
34594984,4.0,1,20
34595536,4.0,1,29
34596088,5.0,1,93
34596640,4.0,1,12
34597193,3.0,1,43
34597745,5.0,1,18
34598297,5.0,1,19
34598850,3.0,1,60
34599402,2.0,1,69
34599954,2.0,1,86
34600507,4.0,1,58
34601059,4.0,1,99
34601611,2.0,1,73
34602163,5.0,1,36
34602716,3.0,1,12
34603268,3.0,1,79
34603820,5.0,1,60
34604373,3.0,1,85
34604925,2.0,1,17
34605477,5.0,1,69
34606030,5.0,1,88
34606582,3.0,1,31
34607134,3.0,1,47
34607686,4.0,1,55
34608239,2.0,1,11
34608791,2.0,1,60
34609343,5.0,1,28
34609896,2.0,1,76
34610448,4.0,1,12
34611000,2.0,1,26
34611553,4.0,1,9
34612105,3.0,1,89
34612657,2.0,1,74
34613209,2.0,1,13
34613762,3.0,1,70
34614314,3.0,1,69
34614866,2.0,1,72
34615419,3.0,1,28
34615971,2.0,1,24
34616523,2.0,1,77
34617076,4.0,1,30
34617628,3.0,1,5
34618180,4.0,1,43
34618732,3.0,1,4
34619285,5.0,1,70
34619837,5.0,1,37
34620389,3.0,1,84
34620942,4.0,1,82
34621494,5.0,1,51
34622046,3.0,1,35
